id,name,desc_1,desc_2,desc_4,desc_5,desc_6,desc_11,activity_id,mail_id,rank,charge,currency,diamond,first_extra_diamond,extra_diamond,token_amount,vip_exp,gift_id,giftbag_type,gift_type_desc,daily_diamond,days,ios_product_id,price,icon,output_percent,parameter,parameter_vip,previlege,last_time,limit_times,cd,sale_on_web,need_review,price_change,dynamic_limit
350,-1,Monthly Package 3,Pack Mensuel 3,-1,-1,월간 팩 3,Monatspaket 3,261,,0,9.99,,0,,,750,750,10350,110,-1,,30,com.carolgames.moemoegirls.monthgift3,9.99,,,18,,,2592000,1,,1,0,1,
351,-1,Monthly Package 4,Pack Mensuel 4,-1,-1,월간 팩 4,Monatspaket 4,261,,0,9.99,,0,,,1000,1000,10351,110,-1,,30,com.carolgames.moemoegirls.monthgift4,9.99,,,19,,,2592000,1,,1,0,1,
352,-1,Monthly Package 5,Pack Mensuel 5,-1,-1,월간 팩 5,Monatspaket 5,261,,0,19.99,,0,,,1500,1500,10352,110,-1,,30,com.carolgames.moemoegirls.monthgift5,19.99,,,20,,,2592000,1,,1,0,1,
353,-1,Monthly Package 7,Pack Mensuel 7,-1,-1,월간 팩 7,Monatspaket 7,261,,0,29.99,,0,,,2500,2500,10353,110,-1,,30,com.carolgames.moemoegirls.monthgift7,29.99,,,89,,,2592000,1,,1,0,1,
354,-1,Weekly Package 1,Pack Hebdomadaire 1,-1,-1,주간 팩,Wochenpaket 1,262,,0,1.99,,0,,,250,250,10354,111,-1,,7,com.carolgames.moemoegirls.weekgift1,1.99,,,22,,,604800,1,,1,0,1,
355,-1,Weekly Package 2,Pack Hebdomadaire 2,-1,-1,주간 팩 2,Wochenpaket 2,262,,0,4.99,,0,,,500,500,10355,111,-1,,7,com.carolgames.moemoegirls.weekgift2,4.99,,,23,,,604800,1,,1,0,1,
356,-1,Weekly Package 3,Pack Hebdomadaire 3,-1,-1,주간 팩 3,Wochenpaket 3,262,,0,9.99,,0,,,1000,1000,10356,111,-1,,7,com.carolgames.moemoegirls.weekgift3,9.99,,,24,,,604800,1,,1,0,1,
357,-1,Weekly Package 4,Pack Hebdomadaire 4,-1,-1,주간 팩 4,Wochenpaket 4,262,,0,19.99,,0,,,1500,1500,10357,111,-1,,7,com.carolgames.moemoegirls.weekgift4,19.99,,,25,,,604800,1,,1,0,1,
358,-1,Weekly Package 5,Pack Hebdomadaire 5,-1,-1,주간 팩 5,Wochenpaket 5,262,,0,19.99,,0,,,1500,1500,10358,111,-1,,7,com.carolgames.moemoegirls.weekgift5,19.99,,,200,,,604800,1,,1,0,1,
359,-1,Weekly Package 6,Pack Hebdomadaire 6,-1,-1,주간 팩 6,Wochenpaket 6,262,,0,29.99,,0,,,2500,2500,10359,111,-1,,7,com.carolgames.moemoegirls.weekgift6,29.99,,,201,,,604800,1,,1,0,1,
360,-1,Monthly Card,Carte Mensuelle,-1,-1,월간 패스,Monatskarte,263,,1,4.99,NT$,1500,,,,500,10360,112,-1,2#450,30,com.carolgames.moemoegirls.30day,4.99,vip_icon07_png,,1,,,,1,,1,0,1,
361,-1,Mini Monthly Card,Petite Carte Mensuelle,-1,-1,미니 월간 패스,Mini Monatskarte,264,,2,0.99,NT$,450,,,,100,10361,118,-1,2#150,30,com.carolgames.moemoegirls.30daymini,0.99,vip_icon08_png,,2,,,,1,,1,0,1,
362,-1,Monthly Package 1,Pack Mensuel 1,-1,-1,월간 팩 1,Monatspaket 1,267,,0,0.99,,0,,,100,100,10362,113,-1,,30,com.carolgames.moemoegirls.monthgift1,0.99,,,43,,,2592000,1,,1,0,1,
363,-1,Monthly Package 2,Pack Mensuel 2,-1,-1,월간 팩 2,Monatspaket 2,267,,0,1.99,,0,,,250,250,10363,113,-1,,30,com.carolgames.moemoegirls.monthgift2,1.99,,,44,,,2592000,1,,1,0,1,
364,-1,Monthly Package 3,Pack Mensuel 3,-1,-1,월간 팩 3,Monatspaket 3,267,,0,9.99,,0,,,750,750,10364,113,-1,,30,com.carolgames.moemoegirls.monthgift3,9.99,,,45,,,2592000,1,,1,0,1,
365,-1,Monthly Package 4,Pack Mensuel 4,-1,-1,월간 팩 4,Monatspaket 4,267,,0,9.99,,0,,,1000,1000,10365,113,-1,,30,com.carolgames.moemoegirls.monthgift4,9.99,,,46,,,2592000,1,,1,0,1,
366,-1,Monthly Package 5,Pack Mensuel 5,-1,-1,월간 팩 5,Monatspaket 5,267,,0,19.99,,0,,,1500,1500,10366,113,-1,,30,com.carolgames.moemoegirls.monthgift5,19.99,,,47,,,2592000,1,,1,0,1,
367,-1,Monthly Package 6,Pack Mensuel 6,-1,-1,월간 팩 6,Monatspaket 6,267,,0,19.99,,0,,,1500,1500,10367,113,-1,,30,com.carolgames.moemoegirls.monthgift6,19.99,,,48,,,2592000,1,,1,0,1,
368,-1,Monthly Package 7,Pack Mensuel 7,-1,-1,월간 팩 7,Monatspaket 7,267,,0,29.99,,0,,,2500,2500,10368,113,-1,,30,com.carolgames.moemoegirls.monthgift7,29.99,,,199,,,2592000,1,,1,0,1,
369,-1,Weekly Package 1,Pack Hebdomadaire 1,-1,-1,주간 팩 1,Wochenpaket 1,268,,0,1.99,,0,,,250,250,10369,114,-1,,7,com.carolgames.moemoegirls.weekgift1,1.99,,,49,,,604800,1,,1,0,1,
370,-1,Weekly Package 2,Pack Hebdomadaire 2,-1,-1,주간 팩 2,Wochenpaket 2,268,,0,4.99,,0,,,500,500,10370,114,-1,,7,com.carolgames.moemoegirls.weekgift2,4.99,,,50,,,604800,1,,1,0,1,
371,-1,Weekly Package 3,Pack Hebdomadaire 3,-1,-1,주간 팩 3,Wochenpaket 3,268,,0,9.99,,0,,,1000,1000,10371,114,-1,,7,com.carolgames.moemoegirls.weekgift3,9.99,,,51,,,604800,1,,1,0,1,
372,-1,Weekly Package 4,Pack Hebdomadaire 4,-1,-1,주간 팩 4,Wochenpaket 4,268,,0,19.99,,0,,,1500,1500,10372,114,-1,,7,com.carolgames.moemoegirls.weekgift4,19.99,,,52,,,604800,1,,1,0,1,
373,-1,Weekly Package 6,Pack Hebdomadaire 6,-1,-1,주간 팩 6,Wochenpaket 6,268,,0,29.99,,0,,,2500,2500,10373,114,-1,,7,com.carolgames.moemoegirls.weekgift6,29.99,,,90,,,604800,1,,1,0,1,
374,-1,Monthly Package 6,Pack Mensuel 6,-1,-1,월간 팩 6,Monatspaket 6,261,,0,19.99,,0,,,1500,1500,10374,110,-1,,30,com.carolgames.moemoegirls.monthgift6,19.99,,,21,,,2592000,1,,1,0,1,
375,-1,Weekly Package 5,Pack Hebdomadaire 5,-1,-1,주간 팩 5,Wochenpaket 5,268,,0,19.99,,0,,,1500,1500,10375,114,-1,,7,com.carolgames.moemoegirls.weekgift5,19.99,,,87,,,604800,1,,1,0,1,
376,-1,daily Package 1,Pack Quotidien 1,-1,-1,데일리 특가 팩1,Tagespaket 1,266,,0,0.99,,0,,,50,50,10376,115,-1,,1,com.carolgames.moemoegirls.dailygift1,0.99,,,92,,,86400,1,,1,0,0,
377,-1,daily Package 2,Pack Quotidien 2,-1,-1,데일리 특가 팩2,Tagespaket 2,266,,0,0.99,,0,,,50,50,10377,115,-1,,1,com.carolgames.moemoegirls.dailygift2,0.99,,,93,,,86400,1,,1,0,0,
378,-1,daily Package (Coins),Pack Quotidien 3,-1,-1,데일리 특가 팩3,Tagespaket 3,266,,0,0.99,,0,,,100,100,10378,115,-1,,1,com.carolgames.moemoegirls.dailygift3,0.99,,,94,,,86400,1,,1,0,1,
379,-1,daily Package (Exp Juice),Pack Quotidien 4,-1,-1,데일리 특가 팩4,Tagespaket 4,266,,0,0.99,,0,,,100,100,10379,115,-1,,1,com.carolgames.moemoegirls.dailygift4,0.99,,,95,,,86400,1,,1,0,1,
380,-1,daily Package (Lunch Boxes),Pack Quotidien 5,-1,-1,데일리 특가 팩5,Tagespaket 5,266,,0,0.99,,0,,,100,100,10380,115,-1,,1,com.carolgames.moemoegirls.dailygift5,0.99,,,96,,,86400,1,,1,0,1,
381,-1,daily Package (Cookies),Pack Quotidien 6,-1,-1,데일리 특가 팩6,Tagespaket 6,266,,0,0.99,,0,,,100,100,10381,115,-1,,1,com.carolgames.moemoegirls.dailygift6,0.99,,,97,,,86400,1,,1,0,1,
382,-1,daily Package 1,Pack Quotidien 1,-1,-1,데일리 특가 팩1,Tagespaket 1,269,,0,0.99,,0,,,50,50,10382,116,-1,,1,com.carolgames.moemoegirls.dailygift1,0.99,,,99,,,86400,1,,1,0,0,
383,-1,daily Package 2,Pack Quotidien 2,-1,-1,데일리 특가 팩2,Tagespaket 2,269,,0,0.99,,0,,,50,50,10383,116,-1,,1,com.carolgames.moemoegirls.dailygift2,0.99,,,100,,,86400,1,,1,0,0,
384,-1,daily Package (Coins),Pack Quotidien 3,-1,-1,데일리 특가 팩3,Tagespaket 3,269,,0,0.99,,0,,,100,100,10384,116,-1,,1,com.carolgames.moemoegirls.dailygift3,0.99,,,101,,,86400,1,,1,0,1,
385,-1,daily Package (Exp Juice),Pack Quotidien 4,-1,-1,데일리 특가 팩4,Tagespaket 4,269,,0,0.99,,0,,,100,100,10385,116,-1,,1,com.carolgames.moemoegirls.dailygift4,0.99,,,102,,,86400,1,,1,0,1,
386,-1,daily Package (Lunch Boxes),Pack Quotidien 5,-1,-1,데일리 특가 팩5,Tagespaket 5,269,,0,0.99,,0,,,100,100,10386,116,-1,,1,com.carolgames.moemoegirls.dailygift5,0.99,,,103,,,86400,1,,1,0,1,
387,-1,daily Package (Cookies),Pack Quotidien 6,-1,-1,데일리 특가 팩6,Tagespaket 6,269,,0,0.99,,0,,,100,100,10387,116,-1,,1,com.carolgames.moemoegirls.dailygift6,0.99,,,104,,,86400,1,,1,0,1,
388,-1,Sanctuary Privilege,Parchemin de Sanctuaire,-1,-1,책의 정령 성역 특권 패스,Buchheiligtum-Vorteilskarte,265,,0,0.99,,0,,,100,100,10388,117,-1,,30,com.carolgames.moemoegirls.privileged_card,0.99,,,127,,,,1,,1,0,1,
389,-1,Patrol Privilege,Permis de Patrouille,-1,-1,학원 순찰 특권 패스,Patrouillen Vorteilskarte,265,,0,0.99,,0,,,100,100,10389,117,-1,,30,com.carolgames.moemoegirls.privileged_card,0.99,,,128,,,,1,,1,0,1,
390,-1,daily Package (Cookies),Pack Quotidien 7,-1,-1,데일리 특가 팩7,Tagespaket 7,269,,0,0.99,,0,,,100,100,10390,116,-1,,1,com.carolgames.moemoegirls.dailygift7,0.99,,,198,,,86400,1,,1,0,1,
391,-1,daily Package (Cookies),Pack Quotidien 7,-1,-1,데일리 특가 팩7,Tagespaket 7,266,,0,0.99,,0,,,100,100,10391,115,-1,,1,com.carolgames.moemoegirls.dailygift7,0.99,,,275,,,86400,1,,1,0,1,
392,-1,Lucky Dips pack 1,Pack de Fortune 1,-1,ラッキーガチャマシンパック1,럭키 추첨 팩1,Paket zu Glückslotterie 1,260,,0,1.99,,0,,,250,250,10392,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,1.99,,,,,,,1,,1,0,1,
393,-1,Lucky Dips pack 2,Pack de Fortune 2,-1,ラッキーガチャマシンパック2,럭키 추첨 팩2,Paket zu Glückslotterie 2,260,,0,4.99,,0,,,500,500,10393,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,4.99,,,,,,,1,,1,0,1,
394,-1,Lucky Dips pack 3,Pack de Fortune 3,-1,ラッキーガチャマシンパック3,럭키 추첨 팩3,Paket zu Glückslotterie 3,260,,0,9.99,,0,,,1000,1000,10394,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,9.99,,,,,,,1,,1,0,1,
395,-1,Lucky Dips pack 4,Pack de Fortune 4,-1,ラッキーガチャマシンパック4,럭키 추첨 팩4,Paket zu Glückslotterie 4,260,,0,19.99,,0,,,1500,1500,10395,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,19.99,,,,,,,2,,1,0,1,
396,-1,Lucky Dips pack 5,Pack de Fortune 5,-1,ラッキーガチャマシンパック5,럭키 추첨 팩5,Paket zu Glückslotterie 5,260,,0,29.99,,0,,,2500,2500,10396,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,29.99,,,,,,,2,,1,0,1,
397,-1,Lucky Dips pack 6,Pack de Fortune 6,-1,ラッキーガチャマシンパック6,럭키 추첨 팩6,Paket zu Glückslotterie 6,260,,0,49.99,,0,,,5000,5000,10397,119,-1,,1,com.carolgames.moemoegirls.luckyboxes,49.99,,,,,,,3,,1,0,1,
398,-1,Beginner's Limited Capsule Pack,Offres Exclusives de Débutant,-1,-1,초보자 한정 캡슐 뽑기 팩,Kapselpakete für Anfänger,180,,0,4.99,,0,,,500,500,10398,120,-1,,,com.carolgames.moemoegirls.newbeegacha1,4.99,,,,,,604800,2,,1,0,1,
399,-1,Beginner's Limited Capsule Pack,Offres Exclusives de Débutant,-1,-1,초보자 한정 캡슐 뽑기 팩,Kapselpakete für Anfänger,180,,0,19.99,,0,,,1500,1500,10399,120,-1,,,com.carolgames.moemoegirls.newbeegacha2,19.99,,,,,,604800,2,,1,0,1,
400,-1,Beginner's Limited Capsule Pack,Offres Exclusives de Débutant,-1,-1,초보자 한정 캡슐 뽑기 팩,Kapselpakete für Anfänger,180,,0,29.99,,0,,,2500,2500,10400,120,-1,,,com.carolgames.moemoegirls.newbeegacha3,29.99,,,,,,604800,3,,1,0,1,
401,-1,Special Skin Pack 1,Pack Surprise de Skin 1,-1,-1,스페셜 스킨 팩 1,Glückspaket 1,276,,0,1.99,,0,,,250,250,10401,121,-1,,,com.carolgames.moemoegirls.skin_pack_d1,1.99,,,,,,604800,2,,1,0,1,
402,-1,Special Skin Pack 2 ,Pack Surprise de Skin 2,-1,-1,스페셜 스킨 팩 2,Glückspaket 2,276,,0,29.99,,0,,,2500,2500,10402,121,-1,,,com.carolgames.moemoegirls.skin_pack_d2,29.99,,,,,,604800,2,,1,0,1,
403,-1,Honor Requests Gift,Pack de Mission d'Honneur,-1,-1,명예의 답례,Ehrengeschenk,277,,0,14.99,,0,,,1500,1500,10403,122,-1,,,com.carolgames.vampire_giftbag,14.99,,,,,,604800,1,,1,0,1,
404,-1,Beginner's Capsule,Capsules de Débutant,-1,-1,초보자 캡슐 뽑기,Premiumzüge für Anfänger,177,,0,19.99,,0,,,1500,1500,10404,79,-1,,,com.carolgames.moemoegirls.newbee10gacha5,19.99,,,320,,,604800,1,,1,0,1,
405,-1,Weekly Package 7,Pack Hebdomadaire 7,-1,-1,주간 팩 7,Wochenpaket 7,3,,0,19.99,,0,,,1500,1500,10405,5,-1,,,com.carolgames.moemoegirls.weekgift7,19.99,,,,,,604800,1,,1,0,1,
406,-1,Monthly Package 8,Pack Mensuel 8,-1,-1,월간 팩 8,Monatspaket 8,39,,0,49.99,,0,,,3500,3500,10406,14,-1,,,com.carolgames.moemoegirls.monthgift8,49.99,,,,,,2592000,1,,1,0,1,
407,-1,Value Package 1,Pack de Grande Valeur 1,-1,-1,슈퍼 팩 1,Superpaket 1,282,,0,49.99,,0,,,5000,5000,10407,123,-1,,,com.carolgames.moemoegirls.overflow1,49.99,,,,,,604800,5,,1,0,1,
408,-1,Value Package 2,Pack de Grande Valeur 2,-1,-1,슈퍼 팩 2,Superpaket 2,282,,0,49.99,,0,,,5000,5000,10408,123,-1,,,com.carolgames.moemoegirls.overflow2,49.99,,,,,,604800,3,,1,0,1,
409,-1,Value Package 3,Pack de Grande Valeur 3,-1,-1,슈퍼 팩 3,Superpaket 3,282,,0,29.99,,0,,,3500,3500,10409,123,-1,,,com.carolgames.moemoegirls.overflow3,29.99,,,,,,604800,8,,1,0,1,
410,-1,Value Package 4,Pack de Grande Valeur 4,-1,-1,슈퍼 팩 4,Superpaket 4,282,,0,14.99,,0,,,1500,1500,10410,123,-1,,,com.carolgames.moemoegirls.overflow4,14.99,,,,,,604800,3,,1,0,1,
411,-1,Value Package 5,Pack de Grande Valeur 5,-1,-1,슈퍼 팩 5,Superpaket 5,282,,0,4.99,,0,,,500,500,10411,123,-1,,,com.carolgames.moemoegirls.overflow5,4.99,,,,,,604800,2,,1,0,1,
412,-1,Value Package 6,Pack de Grande Valeur 6,-1,-1,슈퍼 팩 6,Superpaket 6,282,,0,1.99,,,,,250,250,10412,123,-1,,,com.carolgames.moemoegirls.overflow6,1.99,,,,,,604800,1,,1,0,1,
413,-1,April Fools Pack 1,Pack du Poisson d'Avril 1,-1,エイプリルフールパック1,꿀잼 만우절1,Paket zum 1. April 1,287,,0,4.99,,0,,,500,500,10413,124,-1,,,com.carolgames.moemoegirls.foolsday1,4.99,,,,,,,2,,1,0,1,
414,-1,April Fools Pack 2,Pack du Poisson d'Avril 2,-1,エイプリルフールパック2,꿀잼 만우절2,Paket zum 1. April 2,287,,0,29.99,,0,,,2500,2500,10414,124,-1,,,com.carolgames.moemoegirls.foolsday2,29.99,,,,,,,2,,1,0,1,
415,-1,April Fools Pack 3,Pack du Poisson d'Avril 3,-1,エイプリルフールパック3,꿀잼 만우절3,Paket zum 1. April 3,287,,0,49.99,,0,,,5000,5000,10415,124,-1,,,com.carolgames.moemoegirls.foolsday3,49.99,,,,,,,2,,1,0,1,
416,-1,Capsule Simulator Pack 1,Pack du Capsu-Simulator 1,-1,ガチャシミュパック1,캡슐 실험 팩1,Paket zum Kapselsimulator 1,288,,0,1.99,,0,,,250,250,10416,125,-1,,,com.carolgames.moemoegirls.simulationgacha1,1.99,,,,,,,1,,1,0,1,
417,-1,Capsule Simulator Pack 2,Pack du Capsu-Simulator 2,-1,ガチャシミュパック2,캡슐 실험 팩2,Paket zum Kapselsimulator 2,288,,0,4.99,,0,,,500,500,10417,125,-1,,,com.carolgames.moemoegirls.simulationgacha2,4.99,,,,,,,1,,1,0,1,
418,-1,Capsule Simulator Pack 3,Pack du Capsu-Simulator 3,-1,ガチャシミュパック3,캡슐 실험 팩3,Paket zum Kapselsimulator 3,288,,0,9.99,,0,,,1000,1000,10418,125,-1,,,com.carolgames.moemoegirls.simulationgacha3,9.99,,,,,,,1,,1,0,1,
419,-1,Capsule Simulator Pack 4,Pack du Capsu-Simulator 4,-1,ガチャシミュパック4,캡슐 실험 팩4,Paket zum Kapselsimulator 4,288,,0,29.99,,0,,,2500,2500,10419,125,-1,,,com.carolgames.moemoegirls.simulationgacha4,29.99,,,,,,,1,,1,0,1,
420,-1,Sanctuary Pass,Pass du\nSanctuaire,-1,-1,성역 패스,Pass zum Buchheiligtum,289,,0,9.99,,0,,,1000,1000,10420,126,-1,,,com.carolgames.moemoegirls.trialbattlepass,9.99,,,,,,,1,,1,0,1,
421,-1,Gift Pack Relay 1,Pack des Relayeurs 1,-1,リレーパック1,릴레이 팩1,Paket 1 zum Staffellauf,291,,0,1.99,,0,,,250,250,10421,127,-1,,,com.carolgames.moemoegirls.dailygift7,1.99,,,,,,,1,,1,0,1,
422,-1,Gift Pack Relay 3,Pack des Relayeurs 3,-1,リレーパック3,릴레이 팩3,Paket 3 zum Staffellauf,291,,0,0.99,,0,,,50,50,10422,127,-1,,,com.carolgames.moemoegirls.magicgift1,0.99,,,,,,,1,,1,0,1,
423,-1,Gift Pack Relay 4,Pack des Relayeurs 4,-1,リレーパック4,릴레이 팩4,Paket 4 zum Staffellauf,291,,0,9.99,,0,,,750,750,10423,127,-1,,,com.carolgames.moemoegirls.magicgift2,9.99,,,,,,,1,,1,0,1,
424,-1,Gift Pack Relay 6,Pack des Relayeurs 6,-1,リレーパック6,릴레이 팩6,Paket 6 zum Staffellauf,291,,0,0.99,,0,,,100,100,10424,127,-1,,,com.carolgames.moemoegirls.magicgift3,0.99,,,,,,,1,,1,0,1,
425,-1,Gift Pack Relay 7,Pack des Relayeurs 7,-1,リレーパック7,릴레이 팩7,Paket 7 zum Staffellauf,291,,0,9.99,,0,,,1000,1000,10425,127,-1,,,com.carolgames.moemoegirls.magicgift4,9.99,,,,,,,1,,1,0,1,
426,-1,Gift Pack Relay 9,Pack des Relayeurs 9,-1,リレーパック9,릴레이 팩9,Paket 9 zum Staffellauf,291,,0,29.99,,0,,,2500,2500,10426,127,-1,,,com.carolgames.moemoegirls.magicgift5,29.99,,,,,,,1,,1,0,1,
427,-1,Spaceship Supplies,Pack de l'Espace,-1,-1,우주 정거장 보급,Raumstation-Versorgung,293,,0,19.99,,0,,,1500,1500,10427,128,-1,,,com.carolgames.moemoegirls.lostspace,19.99,,,,,,,1,,1,0,1,
428,-1,Test Fund 5,Investissement de Test 5,-1,-1,옥상 정복 펀드5,Testfonds 5,146,,0,49.99,,0,,,5000,5000,10428,56,-1,,,com.carolgames.moemoegirls.tower_fund5,49.99,,,284,,,,1,,1,0,1,
429,-1,Fair Supplies 1,Pack de Lanterne 1,-1,-1,등불 축제 팩 1,Stand zum Laternenfest 1,294,,0,49.99,,0,,,5000,5000,10429,129,-1,,,com.carolgames.moemoegirls.spring1,49.99,,,,,,604800,1,,1,0,1,
430,-1,Fair Supplies 2,Pack de Lanterne 2,-1,-1,등불 축제 팩 2,Stand zum Laternenfest 2,294,,0,29.99,,0,,,2500,2500,10430,129,-1,,,com.carolgames.moemoegirls.spring2,29.99,,,,,,604800,1,,1,0,1,
431,-1,Fair Supplies 4,Pack de Lanterne 4,-1,-1,등불 축제 팩 4,Stand zum Laternenfest 4,294,,0,4.99,,0,,,500,500,10431,129,-1,,,com.carolgames.moemoegirls.spring3,4.99,,,,,,604800,1,,1,0,1,
432,-1,Gift of the Stars 1,Cadeau des Étoiles 1,-1,-1,별의 선물1,Geschenk der Sterne 1,296,,0,49.99,,0,,,5000,5000,10432,130,-1,,,com.carolgames.moemoegirls.star1,49.99,,,,,,604800,5,,1,0,1,
433,-1,Gift of the Stars 2,Cadeau des Étoiles 2,-1,-1,별의 선물2,Geschenk der Sterne 2,296,,0,29.99,,0,,,2500,2500,10433,130,-1,,,com.carolgames.moemoegirls.star2,29.99,,,,,,604800,1,,1,0,1,
434,-1,Starlight Pack 1,Pack Stellaire 1,-1,-1,별하늘 팩1,Paket unter Sternen 1,297,,0,49.99,,0,,,5000,5000,10434,131,-1,,,com.carolgames.moemoegirls.star.weekly1,49.99,,,,,,604800,10,,1,0,1,
435,-1,Starlight Pack 2,Pack Stellaire 2,-1,-1,별하늘 팩2,Paket unter Sternen 2,297,,0,29.99,,0,,,2500,2500,10435,131,-1,,,com.carolgames.moemoegirls.star.weekly2,29.99,,,,,,604800,10,,1,0,1,
436,-1,Starlight Pack 3,Pack Stellaire 3,-1,-1,별하늘 팩3,Paket unter Sternen 3,297,,0,9.99,,0,,,1000,1000,10436,131,-1,,,com.carolgames.moemoegirls.star.weekly3,9.99,,,,,,604800,10,,1,0,1,
437,-1,Starlight Pack 4,Pack Stellaire 4,-1,-1,별하늘 팩4,Paket unter Sternen 4,297,,0,4.99,,0,,,500,500,10437,131,-1,,,com.carolgames.moemoegirls.star.weekly4,4.99,,,,,,604800,10,,1,0,1,
438,-1,Special Offer,Offre Unique,-1,スペシャルパック,특별 혜택,Exklusives Paket,302,,0,9.99,,0,,,2000,2000,10438,132,-1,,,com.carolgames.moemoegirls.spfarm.special,9.99,,,,,,1209600,1,,1,0,1,1|1|1209600
439,-1,Dimensional Supply 1,Pack Inter-dimensionnel 1,-1,グリードパック1,이계 보급1,Sondernachschub 1,302,,0,4.99,,0,,,1000,1000,10439,132,-1,,,com.carolgames.moemoegirls.spfarm.gift1,4.99,,,,,,1209600,2,,1,0,1,1|1|604800
440,-1,Dimensional Supply 2,Pack Inter-dimensionnel 2,-1,グリードパック2,이계 보급2,Sondernachschub 2,302,,0,19.99,,0,,,3000,3000,10440,132,-1,,,com.carolgames.moemoegirls.spfarm.gift2,19.99,,,,,,1209600,2,,1,0,1,1|1|604800
441,-1,Dimensional Supply 3,Pack Inter-dimensionnel 3,-1,グリードパック3,이계 보급3,Sondernachschub 3,302,,0,29.99,,0,,,5000,5000,10441,132,-1,,,com.carolgames.moemoegirls.spfarm.gift3,29.99,,,,,,1209600,4,,1,0,1,2|2|604800
442,-1,Dimensional Supply 4,Pack Inter-dimensionnel 4,-1,グリードパック4,이계 보급4,Sondernachschub 4,302,,0,49.99,,0,,,10000,10000,10442,132,-1,,,com.carolgames.moemoegirls.spfarm.gift4,49.99,,,,,,1209600,6,,1,0,1,3|3|604800
443,-1,Red Riding Hood's Gift,Panier Du Petit Chaperon Rouge,-1,-1,빨간 모자의 선물,Rotkäppchen-Paket,144,,3,29.99,,0,,,2500,2500,10443,54,-1,,7,com.carolgames.moemoegirls.red_gift,29.99,,,,,,,1,,1,0,1,
444,-1,Anniversary Sign In Pack 1,Pack de Connexion 1,-1,ログインパック1,출첵 팩1,Login-Paket 1,307,,0,0.99,,0,,,50,50,10444,133,-1,,,com.carolgames.moemoegirls.4anniversary_sign_gift1,0.99,,,,,,,1,,1,0,0,
445,-1,Anniversary Sign In Pack 2,Pack de Connexion 2,-1,ログインパック2,출첵 팩2,Login-Paket 2,307,,0,4.99,,0,,,500,500,10445,133,-1,,,com.carolgames.moemoegirls.4anniversary_sign_gift2,4.99,,,,,,,1,,1,0,1,
446,-1,Anniversary Sign In Pack 3,Pack de Connexion 3,-1,ログインパック3,출첵 팩3,Login-Paket 3,307,,0,1.99,,0,,,250,250,10446,133,-1,,,com.carolgames.moemoegirls.4anniversary_sign_gift3,1.99,,,,,,,1,,1,0,1,
447,-1,Anniversary Sign In Pack 4,Pack de Connexion 4,-1,ログインパック4,출첵 팩4,Login-Paket 4,307,,0,9.99,,0,,,750,750,10447,133,-1,,,com.carolgames.moemoegirls.4anniversary_sign_gift4,9.99,,,,,,,1,,1,0,1,
448,-1,Lucky Chime Pack,Pack des Clochettes à Souhait,-1,-1,행운의 부적,Glücksbringer (Exklusiv),308,244,0,19.99,,0,,,1500,1500,10448,134,-1,,,com.carolgames.moemoegirls.chime_gift,19.99,,,,,,1209600,1,,1,0,1,
449,-1,Lucky Chime Pack 1,Pack des Clochettes à Souhait 1,-1,-1,행운의 부적1,Glücksbringer 1,308,,0,49.99,,0,,,5000,5000,10449,134,-1,,,com.carolgames.moemoegirls.chime_gift1,49.99,,,,,,1209600,5,,1,0,1,
450,-1,Lucky Chime Pack 2,Pack des Clochettes à Souhait 2,-1,-1,행운의 부적2,Glücksbringer 2,308,,0,29.99,,0,,,2500,2500,10450,134,-1,,,com.carolgames.moemoegirls.chime_gift2,29.99,,,,,,1209600,5,,1,0,1,
451,-1,Lucky Chime Pack 3,Pack des Clochettes à Souhait 3,-1,-1,행운의 부적3,Glücksbringer 3,308,,0,9.99,,0,,,1000,1000,10451,134,-1,,,com.carolgames.moemoegirls.chime_gift3,9.99,,,,,,1209600,5,,1,0,1,
452,-1,Lucky Chime Pack 4,Pack des Clochettes à Souhait 4,-1,-1,행운의 부적4,Glücksbringer 4,308,,0,4.99,,0,,,500,500,10452,134,-1,,,com.carolgames.moemoegirls.chime_gift4,4.99,,,,,,1209600,5,,1,0,1,
453,-1,Cupid's Gift 1,Signé Cupidon 1,-1,-1,큐피드의 선물 1,Segen von Cupid 1,313,,0,4.99,,0,,,500,500,10453,135,-1,,,com.carolgames.moemoegirls.cupid_gift1,4.99,,,,,,604800,1,,1,0,1,
454,-1,Cupid's Gift 2,Signé Cupidon 2,-1,-1,큐피드의 선물 2,Segen von Cupid 2,313,,0,4.99,,0,,,500,500,10454,135,-1,,,com.carolgames.moemoegirls.cupid_gift2,4.99,,,,,,604800,1,,1,0,1,
455,-1,Cupid's Gift 3,Signé Cupidon 3,-1,-1,큐피드의 선물 3,Segen von Cupid 3,313,,0,9.99,,0,,,1000,1000,10455,135,-1,,,com.carolgames.moemoegirls.cupid_gift3,9.99,,,,,,604800,1,,1,0,1,
