id,next_id,select_next_ids,select,plot,name,image_path,type,res_path,spine_path,map_swap,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,is_memory,scale,partner_picture_xy,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,image_mirror,cg_show,cg_path,cg_scale,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,expression,face,face_scale,face_pos,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_scale,effect_xy,effect_layer,effect_count,jitter
480,481,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
481,482,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
482,483,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
483,484,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_surprise,1,869|456,,,,,,,,,,
484,485,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
485,486,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,487,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
487,488,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,489,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
489,490,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
490,491,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
491,492,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
492,493,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
493,494,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
494,495,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
495,496,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
496,497,,,,,shrine_main_bg,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,498,,,,,shrine_main_bg,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,499,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_sad,1,878|241,,,,,,,,,,
499,500,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_sad,1,878|241,,,,,,,,,,
500,501,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_sad,1,878|241,,,,,,,,,,
501,502,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,12,1,1,,0,,,,,,,,,,,,,,,56007_face_surprise,1,869|456,,,,,,,,,,
502,503,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,11,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
503,504,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,505,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,506,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_sad,1,878|241,,,,,,,,,,
506,507,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,12,1,1,,0,,,,,,,,,,,,,,,56007_face_angry,1,869|456,,,,,,,,,,
507,508,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,11,12,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
508,509,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,11,6,1,1,,0,,,,,,,,,,,,,,,56007_face_happy,1,869|456,,,,,,,,,,
509,510,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_happy,1,869|456,,,,,,,,,,
510,511,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_happy,1,869|456,,,,,,,,,,
511,512,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
512,513,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,514,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,515,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,12,1,1,,0,,,,,,,,,,,,,,,56007_face_happy,1,869|456,,,,,,,,,,
515,516,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,11,12,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
516,517,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,11,6,1,1,,0,,,,,,,,,,,,,,,56007_face_happy,1,869|456,,,,,,,,,,
517,518,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,12,1,1,,0,,,,,,,,,,,,,,,55008_face_happy,1,878|241,,,,,,,,,,
518,519,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,11,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
519,520,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,521,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
521,522,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
522,523,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
523,524,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
524,525,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
525,526,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
526,527,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
527,528,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
528,529,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
529,530,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,531,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
531,532,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
532,533,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
533,534,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
534,535,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
535,536,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
536,537,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
537,538,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
538,539,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
539,540,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
540,541,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,-1,,,,？？？,shrine_main_bg,0,chengnan_hundunnpc_1,,1,,,,,,,,,0.7,170|400,2,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,543,,,-1,,shrine_shenshebaitian,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,544,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,545,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_surprise,1,869|456,,,,,,,,,,
545,546,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,547,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,548,,,,*,shrine_shenshebaitian,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,549,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,550,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,551,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
551,552,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
552,553,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,554,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,555,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,556,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,557,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,558,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
558,559,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,560,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,561,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,562,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,563,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,564,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,565,,,,-1,shrine_shenshebaitian,0,jiuyuemiyi_wunv_2,,0,,,,,,,,,0.7,180|500,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,566,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,567,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_happy,1,869|456,,,,,,,,,,
567,568,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,569,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,570,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
570,571,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,572,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
572,573,,,,-1,shrine_shenshebaitian,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
573,574,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,575,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,576,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,1,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,577,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,578,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,579,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,580,,,,-1,shrine_shenshebaitian,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
580,581,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,582,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,583,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,584,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,585,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,586,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,587,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,588,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,589,,,,-1,shrine_shenshebaitian,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
589,590,,,,-1,shrine_shenshebaitian,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
590,591,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,592,,,,-1,shrine_shenshebaitian,0,partner_picture_656019,,0,,,,,,,,,0.8,180|200,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,593,,,,-1,shrine_shenshebaitian,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
593,594,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,-1,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,596,,,-1,*,shrine_shenshebaitian,2,partner_picture_656019,,0,,,,,,,,,0.8,180|200,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,597,,,,-1,shrine_shenshebaitian,0,partner_picture_756009,,0,,,,,,,,,0.8,180|250,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,598,,,,*,shrine_shenshebaitian,2,partner_picture_51014,,0,,,,,,,,,0.9,100|100,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,599,,,,-1,shrine_shenshebaitian,0,partner_picture_751014,,0,,,,,,,,,0.9,100|150,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,600,,,,*,shrine_shenshebaitian,2,partner_picture_56008,,0,,,,,,,,,0.9,100|100,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,601,,,,-1,shrine_shenshebaitian,0,partner_picture_756008,,0,,,,,,,,,0.9,100|130,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,602,,,,*,shrine_shenshebaitian,2,partner_picture_54015,,0,,,,,,,,,0.9,100|200,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,603,,,,-1,shrine_shenshebaitian,0,partner_picture_754015,,0,,,,,,,,,0.9,100|200,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,604,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,605,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,606,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,607,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,608,,,,*,shrine_shenshebaitian,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,609,,,,-1,shrine_shenshebaitian,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,610,,,,？？？,shrine_shenshebaitian,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,611,,,,？？？,shrine_shenshebaitian,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,612,,,,？？？,shrine_shenshebaitian,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,613,,,,？？？,shrine_shenshebaitian,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,614,,,,？？？,shrine_shenshebaitian,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,615,,,,？？？,shrine_shenshebaitian,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,616,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,617,,,,*,shrine_main_bg,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,618,,,,-1,shrine_main_bg,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,619,,,,-1,shrine_main_bg,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,620,,,,-1,shrine_main_bg,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,621,,,,-1,shrine_main_bg,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,622,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,623,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
623,624,,,,-1,shrine_main_bg,0,55008_noface,,0,,,,,,,,,0.8,240|450,1,6,1,1,,0,,,,,,,,,,,,,,,55008_face_normal,1,878|241,,,,,,,,,,
624,625,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,626,,,,-1,shrine_main_bg,0,mamei_wunv_1,,0,,,,,,,,,0.7,180|370,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,627,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,628,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,629,,,,-1,shrine_main_bg,0,partner_picture_656019,,0,,,,,,,,,0.8,180|200,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,630,,,,-1,shrine_main_bg,0,partner_picture_56008,,0,,,,,,,,,0.9,100|130,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,631,,,,-1,shrine_main_bg,0,56007_noface,,0,,,,,,,,,0.8,240|320,1,6,1,1,,0,,,,,,,,,,,,,,,56007_face_normal,1,869|456,,,,,,,,,,
631,632,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,633,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,634,,,,？？？,shrine_main_bg,0,chengnan_hundunnpc_1,,1,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,635,,,,*,shrine_main_bg,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,636,,,,？？？,shrine_main_bg,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,637,,,,？？？,shrine_main_bg,0,chengnan_hundunnpc_1,,0,,,,,,,,,0.7,170|400,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,638,,,,-1,shrine_main_bg,0,hundun_daowu,,0,,,,,,,,,0.7,280|350,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
