id,next_id,select_next_ids,select,plot,name,image_path,type,res_path,map_swap,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,is_memory,scale,partner_picture_xy,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,expression,face,face_pos,face_scale,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_scale,effect_xy,effect_layer,effect_count,jitter
4943,4944,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,4945,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,4946,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,4947,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,4948,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,4949,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,4950,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,4951,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,4952,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,4953,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,4954,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,4955,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,4956,,,,-1,xianfengzhendi,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,4957,,,,-1,xianfengzhendi,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,4958,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,4959,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,4960,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,4961,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961,4962,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,4963,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,4964,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,4965,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,4966,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,4967,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,4968,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,4969,,,,-1,xianfengzhendi,0,mob_boy,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,4970,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,4971,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,4972,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,4973,,,,,xianfengzhendi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,4974,,,,-1,xianfengzhendi,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|200,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,4975,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,4976,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976,4977,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,4978,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,4979,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,4980,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,4981,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,4982,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,4983,,,,-1,valkyrie,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,4984,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,4985,,,,-1,valkyrie,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985,4986,,,,-1,valkyrie,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,4987,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987,4988,,,,-1,valkyrie,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,4989,,,,-1,valkyrie,0,mob_man,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4989,4990,,,,-1,valkyrie,0,partner_picture_757003_sad,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,4991,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,4992,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,4993,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,4994,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,4995,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,4996,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,4997,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,4998,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4998,4999,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,5000,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,5001,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,5002,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,5003,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,5004,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,5005,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005,5006,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5006,5007,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007,5008,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008,5009,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,5010,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,5011,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,5012,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,5013,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,5014,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,5015,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,5016,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5016,5017,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,5018,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5018,5019,,,,,valkyrie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,5020,,,,-1,valkyrie,0,partner_picture_757003,0,,,,,,,,,0.85,150|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020,-1,,,,-1,valkyrie,0,partner_picture_52018,0,,,,,,,,,0.85,140|150,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,5022,,,-1,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5022,5023,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5023,5024,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5024,5025,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5025,5026,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026,5027,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027,5028,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028,5029,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,5030,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,5031,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,5032,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,5033,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033,5034,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,5035,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,5036,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,5037,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,5038,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,5039,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,5040,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,5041,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,5042,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5042,5043,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,5044,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,-1,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,5046,,,-1,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,5047,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047,5048,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,5049,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,5050,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,5051,,,,,playground,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,5052,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5052,5053,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,5054,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,5055,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,5056,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5056,5057,,,,,playground,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,5058,,,,,playground,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058,5059,,,,,playground,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,5060,,,,-1,playground,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,5061,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,5062,,,,,playground,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,5063,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,5064,,,,-1,playground,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,5065,,,,*,playground,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,5066,,,,,playground,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,5067,,,,,playground,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,5068,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,5069,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,-1,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5070,5071,,,-1,-1,ward_day,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,5072,,,,*,ward_day,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,5073,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073,5074,,,,-1,ward_day,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,5075,,,,*,ward_day,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5075,5076,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,5077,,,,*,ward_day,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,5078,,,,-1,ward_day,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,5079,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,5080,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080,5081,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,5082,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,5083,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5083,5084,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084,5085,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085,5086,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,5087,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,5088,,,,-1,ward_day,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,5089,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,5090,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,5091,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,5092,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,5093,,,,*,ward_day,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,5094,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,5095,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,5096,,,,-1,ward_day,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,5097,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,5098,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,5099,,,,*,ward_day,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,5100,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,5101,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,5102,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,5103,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,5104,,,,-1,ward_day,0,partner_picture_55013,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,5105,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,-1,,,,,ward_day,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,5107,,,,-1,activity_tree_group_bg,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,5108,,,,-1,activity_tree_group_bg,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,5109,,,,-1,activity_tree_group_bg,0,partner_picture_56011,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,5110,,,,-1,activity_tree_group_bg,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,5111,,,,-1,activity_tree_group_bg,0,partner_picture_56011,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,5112,,,,-1,activity_tree_group_bg,0,partner_picture_56011,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,5113,,,,-1,activity_tree_group_bg,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,5114,,,,-1,activity_tree_group_bg,0,partner_picture_56011,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114,5115,,,,-1,activity_tree_group_bg,0,partner_picture_54019,0,,,,,,,,,0.9,130|450,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,5116,,,,-1,activity_tree_group_bg,0,partner_picture_56011,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,5117,,,,-1,activity_tree_group_bg,0,partner_picture_54002,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,5118,,,,-1,activity_tree_group_bg,0,partner_picture_56011,0,,,,,,,,,0.8,150|350,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,5119,,,,-1,activity_tree_group_bg,0,partner_picture_54002,0,,,,,,,,,1,0|0,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
