id,type,buff,num,round,prob
1310007,1310,getLeaf,0.32|0.54|1185041,2.0,1.0
1310008,1310,getLeaf,0.33|0.55|1185041,2.0,1.0
1311001,1311,getThorns,5401405,3.0,1.0
1311002,1311,getThorns,65402105,3.0,1.0
1311003,1311,getThorns,75401405,3.0,1.0
1311004,1311,getThorns,75401407,3.0,1.0
1311005,1311,getThorns,75401408,3.0,1.0
1311006,1311,getThorns,75401409,3.0,1.0
1311007,1311,getThorns,75401410,3.0,1.0
1311008,1311,getThorns,75401411,3.0,1.0
1312001,1312,exchangeSpd,0,1.0,1.0
1313000,1313,energyHurt,0.02,0.0,1.0
1313001,1313,energyHurt,0.04,0.0,1.0
1313002,1313,energyHurt,0.06,0.0,1.0
1314000,1314,clearEnergy,0,0.0,1.0
1315000,1315,fullEnergyHurt,0.03,99.0,0.2
1315001,1315,fullEnergyHurt,0.06,99.0,0.4
1315002,1315,fullEnergyHurt,0.1,99.0,0.7
1315003,1315,fullEnergyHurt,0.1,99.0,0.75
1316000,1316,avoidHurt,200,0.0,1.0
1316001,1316,avoidHurt,400,0.0,1.0
1316002,1316,avoidHurt,800,0.0,1.0
1316003,1316,avoidHurt,900,0.0,1.0
1316004,1316,avoidHurt,1000,0.0,1.0
1316005,1316,avoidHurt,400,1.0,1.0
1316006,1316,avoidHurt,600,1.0,1.0
1316007,1316,avoidHurt,1200,1.0,1.0
1317000,1317,apateRevive,0.5,4.0,1.0
1317001,1317,apateRevive,0.7,4.0,1.0
1317002,1317,apateRevive,1,4.0,1.0
1318000,1318,markApate,5500905,1.0,1.0
1318001,1318,markApate,65501805,1.0,1.0
1318002,1318,markApate,65501815,1.0,1.0
1318003,1318,markApate,75500805,1.0,1.0
1319000,1319,ReduceSpd,20|1023058,99.0,1.0
1319001,1319,ReduceSpd,30|1023059,99.0,1.0
1319002,1319,ReduceSpd,50|1023060,99.0,1.0
1319003,1319,ReduceSpd,50|1023061,99.0,1.0
1320000,1320,spdGapHurt,100,0.0,1.0
1320001,1320,spdGapHurt,150,0.0,1.0
1320002,1320,spdGapHurt,250,0.0,1.0
1320003,1320,spdGapHurt,254,0.0,1.0
1320004,1320,spdGapHurt,258,0.0,1.0
1320005,1320,spdGapHurt,262,0.0,1.0
1320006,1320,spdGapHurt,266,0.0,1.0
1320007,1320,spdGapHurt,270,0.0,1.0
1321000,1321,spdSteal,40,3.0,1.0
1321001,1321,spdSteal,80,3.0,1.0
1321002,1321,spdSteal,150,3.0,1.0
1322000,1322,absorbDamage,0.3,3.0,1.0
1322001,1322,absorbDamage,0.5,3.0,1.0
1322002,1322,absorbDamage,0.8,3.0,1.0
1322003,1322,absorbDamage,0.81,3.0,1.0
1322004,1322,absorbDamage,0.82,3.0,1.0
1322005,1322,absorbDamage,0.83,3.0,1.0
1322006,1322,absorbDamage,0.84,3.0,1.0
1322007,1322,absorbDamage,0.85,3.0,1.0
1323000,1323,xifengSpd,20,99.0,1.0
1323001,1323,xifengSpd,40,99.0,1.0
1323002,1323,xifengSpd,80,99.0,1.0
1324000,1324,apateHurt,0,0.0,1.0
1324001,1324,apateHurt,0,0.0,1.0
1324002,1324,apateHurt,0,0.0,1.0
1325000,1325,decDmg,100,1.0,1.0
1325001,1325,decDmg,120,1.0,1.0
1325002,1325,decDmg,140,1.0,1.0
1325003,1325,decDmg,160,1.0,1.0
1325004,1325,decDmg,180,1.0,1.0
1325005,1325,decDmg,200,1.0,1.0
1326000,1326,apateEnergyHurt,0,0.0,1.0
1326001,1326,apateEnergyHurt,0,0.0,1.0
1326002,1326,apateEnergyHurt,0,0.0,1.0
1326003,1326,apateEnergyHurt,0,0.0,1.0
1327000,1327,addHpLimit,0.2,99.0,1.0
1328000,1328,ridicule,0,2.0,0.3
1328001,1328,ridicule,0,2.0,0.4
1328002,1328,ridicule,0,2.0,0.5
1328003,1328,ridicule,0,2.0,0.1
1328004,1328,ridicule,0,2.0,0.2
1328005,1328,ridicule,0,2.0,0.3
1328006,1328,ridicule,0,2.0,0.52
1328007,1328,ridicule,0,2.0,0.54
1328008,1328,ridicule,0,2.0,0.56
1328009,1328,ridicule,0,2.0,0.58
1328010,1328,ridicule,0,2.0,0.6
1328011,1328,ridicule,0,2.0,0.35
1329000,1329,allHarmDec,100,2.0,1.0
1329001,1329,allHarmDec,150,2.0,1.0
1329002,1329,allHarmDec,200,2.0,1.0
1329003,1329,allHarmDec,220,2.0,1.0
1329004,1329,allHarmDec,50,0.0,1.0
1329005,1329,allHarmDec,100,0.0,1.0
1329006,1329,allHarmDec,150,0.0,1.0
1329007,1329,allHarmDec,100,2.0,1.0
1329008,1329,allHarmDec,150,2.0,1.0
1329009,1329,allHarmDec,250,3.0,1.0
1329010,1329,allHarmDec,10,5.0,1.0
1329011,1329,allHarmDec,20,5.0,1.0
1329012,1329,allHarmDec,30,5.0,1.0
1329013,1329,allHarmDec,40,5.0,1.0
1329014,1329,allHarmDec,50,5.0,1.0
1329015,1329,allHarmDec,60,5.0,1.0
1329016,1329,allHarmDec,70,5.0,1.0
1329017,1329,allHarmDec,80,5.0,1.0
1329018,1329,allHarmDec,90,5.0,1.0
1329019,1329,allHarmDec,100,5.0,1.0
1329020,1329,allHarmDec,10,99.0,1.0
1329021,1329,allHarmDec,20,99.0,1.0
1329022,1329,allHarmDec,30,99.0,1.0
1329023,1329,allHarmDec,40,99.0,1.0
1329024,1329,allHarmDec,50,99.0,1.0
1329025,1329,allHarmDec,100,1.0,1.0
1329026,1329,allHarmDec,150,1.0,1.0
1329027,1329,allHarmDec,200,1.0,1.0
1329028,1329,allHarmDec,210,1.0,1.0
1329029,1329,allHarmDec,220,1.0,1.0
1329030,1329,allHarmDec,230,1.0,1.0
1329031,1329,allHarmDec,240,1.0,1.0
1329032,1329,allHarmDec,250,1.0,1.0
1329033,1329,allHarmDec,25,0.0,1.0
1331000,1331,outBreak,200,99.0,1.0
1331001,1331,outBreak,500,99.0,1.0
1331002,1331,outBreak,1000,99.0,1.0
1331003,1331,outBreak,1100,99.0,1.0
1332001,1332,absorbFixDamage,31834,4.0,1.0
1332002,1332,absorbFixDamage,34502,4.0,1.0
1332003,1332,absorbFixDamage,37170,4.0,1.0
1332004,1332,absorbFixDamage,39838,4.0,1.0
1332005,1332,absorbFixDamage,42506,4.0,1.0
1332006,1332,absorbFixDamage,45174,4.0,1.0
1332007,1332,absorbFixDamage,47842,4.0,1.0
1332008,1332,absorbFixDamage,50510,4.0,1.0
1332009,1332,absorbFixDamage,53178,4.0,1.0
1332010,1332,absorbFixDamage,55846,4.0,1.0
1332011,1332,absorbFixDamage,58514,4.0,1.0
1332012,1332,absorbFixDamage,61182,4.0,1.0
1332013,1332,absorbFixDamage,63850,4.0,1.0
1332014,1332,absorbFixDamage,66518,4.0,1.0
1332015,1332,absorbFixDamage,69186,4.0,1.0
1332016,1332,absorbFixDamage,71854,4.0,1.0
1332017,1332,absorbFixDamage,74522,4.0,1.0
1332018,1332,absorbFixDamage,77190,4.0,1.0
1332019,1332,absorbFixDamage,79858,4.0,1.0
1332020,1332,absorbFixDamage,82526,4.0,1.0
1332021,1332,absorbFixDamage,85194,4.0,1.0
1332022,1332,absorbFixDamage,87862,4.0,1.0
1332023,1332,absorbFixDamage,90530,4.0,1.0
1332024,1332,absorbFixDamage,93198,4.0,1.0
1332025,1332,absorbFixDamage,95866,4.0,1.0
1332026,1332,absorbFixDamage,98534,4.0,1.0
1332027,1332,absorbFixDamage,101202,4.0,1.0
1332028,1332,absorbFixDamage,103870,4.0,1.0
1332029,1332,absorbFixDamage,106538,4.0,1.0
1332030,1332,absorbFixDamage,109206,4.0,1.0
1332031,1332,absorbFixDamage,116874,4.0,1.0
1332032,1332,absorbFixDamage,124542,4.0,1.0
1332033,1332,absorbFixDamage,132210,4.0,1.0
1332034,1332,absorbFixDamage,139878,4.0,1.0
1332035,1332,absorbFixDamage,147546,4.0,1.0
1332036,1332,absorbFixDamage,155214,4.0,1.0
1332037,1332,absorbFixDamage,162882,4.0,1.0
1332038,1332,absorbFixDamage,170550,4.0,1.0
1332039,1332,absorbFixDamage,178218,4.0,1.0
1332040,1332,absorbFixDamage,185886,4.0,1.0
1332041,1332,absorbFixDamage,193554,4.0,1.0
1332042,1332,absorbFixDamage,201222,4.0,1.0
1332043,1332,absorbFixDamage,208890,4.0,1.0
1332044,1332,absorbFixDamage,216558,4.0,1.0
1332045,1332,absorbFixDamage,224226,4.0,1.0
1332046,1332,absorbFixDamage,231894,4.0,1.0
1332047,1332,absorbFixDamage,239562,4.0,1.0
1332048,1332,absorbFixDamage,247230,4.0,1.0
1332049,1332,absorbFixDamage,254898,4.0,1.0
1332050,1332,absorbFixDamage,262566,4.0,1.0
1332051,1332,absorbFixDamage,270234,4.0,1.0
1332052,1332,absorbFixDamage,277902,4.0,1.0
1332053,1332,absorbFixDamage,285570,4.0,1.0
1332054,1332,absorbFixDamage,293238,4.0,1.0
1332055,1332,absorbFixDamage,300906,4.0,1.0
1332056,1332,absorbFixDamage,308574,4.0,1.0
1332057,1332,absorbFixDamage,316242,4.0,1.0
1332058,1332,absorbFixDamage,323910,4.0,1.0
1332059,1332,absorbFixDamage,331578,4.0,1.0
1332060,1332,absorbFixDamage,339246,4.0,1.0
1332061,1332,absorbFixDamage,351714,4.0,1.0
1332062,1332,absorbFixDamage,364182,4.0,1.0
1332063,1332,absorbFixDamage,376650,4.0,1.0
1332064,1332,absorbFixDamage,389118,4.0,1.0
1332065,1332,absorbFixDamage,401586,4.0,1.0
1332066,1332,absorbFixDamage,414054,4.0,1.0
1332067,1332,absorbFixDamage,426522,4.0,1.0
1332068,1332,absorbFixDamage,438990,4.0,1.0
1332069,1332,absorbFixDamage,451458,4.0,1.0
1332070,1332,absorbFixDamage,463926,4.0,1.0
1332071,1332,absorbFixDamage,476394,4.0,1.0
1332072,1332,absorbFixDamage,488862,4.0,1.0
1332073,1332,absorbFixDamage,501330,4.0,1.0
1332074,1332,absorbFixDamage,513798,4.0,1.0
1332075,1332,absorbFixDamage,526266,4.0,1.0
1332076,1332,absorbFixDamage,538734,4.0,1.0
1332077,1332,absorbFixDamage,551202,4.0,1.0
1332078,1332,absorbFixDamage,563670,4.0,1.0
1332079,1332,absorbFixDamage,576138,4.0,1.0
1332080,1332,absorbFixDamage,588606,4.0,1.0
1332081,1332,absorbFixDamage,601074,4.0,1.0
1332082,1332,absorbFixDamage,613542,4.0,1.0
1332083,1332,absorbFixDamage,626010,4.0,1.0
1332084,1332,absorbFixDamage,638478,4.0,1.0
1332085,1332,absorbFixDamage,650946,4.0,1.0
1332086,1332,absorbFixDamage,663414,4.0,1.0
1332087,1332,absorbFixDamage,675882,4.0,1.0
1332088,1332,absorbFixDamage,688350,4.0,1.0
1332089,1332,absorbFixDamage,700818,4.0,1.0
1332090,1332,absorbFixDamage,713286,4.0,1.0
1332091,1332,absorbFixDamage,725174,4.0,1.0
1332092,1332,absorbFixDamage,737062,4.0,1.0
1332093,1332,absorbFixDamage,748950,4.0,1.0
1332094,1332,absorbFixDamage,760838,4.0,1.0
1332095,1332,absorbFixDamage,772726,4.0,1.0
1332096,1332,absorbFixDamage,784614,4.0,1.0
1332097,1332,absorbFixDamage,796502,4.0,1.0
1332098,1332,absorbFixDamage,808390,4.0,1.0
1332099,1332,absorbFixDamage,820278,4.0,1.0
1332100,1332,absorbFixDamage,832166,4.0,1.0
1332101,1332,absorbFixDamage,844054,4.0,1.0
1332102,1332,absorbFixDamage,855942,4.0,1.0
1332103,1332,absorbFixDamage,867830,4.0,1.0
1332104,1332,absorbFixDamage,879718,4.0,1.0
1332105,1332,absorbFixDamage,891606,4.0,1.0
1332106,1332,absorbFixDamage,903494,4.0,1.0
1332107,1332,absorbFixDamage,915382,4.0,1.0
1332108,1332,absorbFixDamage,927270,4.0,1.0
1332109,1332,absorbFixDamage,939158,4.0,1.0
1332110,1332,absorbFixDamage,951046,4.0,1.0
1332111,1332,absorbFixDamage,962934,4.0,1.0
1332112,1332,absorbFixDamage,974822,4.0,1.0
1332113,1332,absorbFixDamage,986710,4.0,1.0
1332114,1332,absorbFixDamage,998598,4.0,1.0
1332115,1332,absorbFixDamage,1010486,4.0,1.0
1332116,1332,absorbFixDamage,1022374,4.0,1.0
1332117,1332,absorbFixDamage,1034262,4.0,1.0
1332118,1332,absorbFixDamage,1046150,4.0,1.0
1332119,1332,absorbFixDamage,1058038,4.0,1.0
1332120,1332,absorbFixDamage,1069926,4.0,1.0
1332121,1332,absorbFixDamage,1081814,4.0,1.0
1332122,1332,absorbFixDamage,1093702,4.0,1.0
1332123,1332,absorbFixDamage,1105590,4.0,1.0
1332124,1332,absorbFixDamage,1117478,4.0,1.0
1332125,1332,absorbFixDamage,1129366,4.0,1.0
1332126,1332,absorbFixDamage,1141254,4.0,1.0
1332127,1332,absorbFixDamage,1153142,4.0,1.0
1332128,1332,absorbFixDamage,1165030,4.0,1.0
1332129,1332,absorbFixDamage,1176918,4.0,1.0
1332130,1332,absorbFixDamage,1188806,4.0,1.0
1332131,1332,absorbFixDamage,1200694,4.0,1.0
1332132,1332,absorbFixDamage,1212582,4.0,1.0
1332133,1332,absorbFixDamage,1224470,4.0,1.0
1332134,1332,absorbFixDamage,1236358,4.0,1.0
1332135,1332,absorbFixDamage,1248246,4.0,1.0
1332136,1332,absorbFixDamage,1260134,4.0,1.0
1332137,1332,absorbFixDamage,1272022,4.0,1.0
1332138,1332,absorbFixDamage,1283910,4.0,1.0
1332139,1332,absorbFixDamage,1295798,4.0,1.0
1332140,1332,absorbFixDamage,1307686,4.0,1.0
1332141,1332,absorbFixDamage,1319574,4.0,1.0
1332142,1332,absorbFixDamage,1331462,4.0,1.0
1332143,1332,absorbFixDamage,1343350,4.0,1.0
1332144,1332,absorbFixDamage,1355238,4.0,1.0
1332145,1332,absorbFixDamage,1367126,4.0,1.0
1332146,1332,absorbFixDamage,1379014,4.0,1.0
1332147,1332,absorbFixDamage,1390902,4.0,1.0
1332148,1332,absorbFixDamage,1402790,4.0,1.0
1332149,1332,absorbFixDamage,1414678,4.0,1.0
1332150,1332,absorbFixDamage,1426566,4.0,1.0
1333000,1333,controlRemoveYumu,0,2.0,1.0
1334000,1334,yunmuDie,0,0.0,1.0
1335001,1335,poisonStun,0,2.0,0.25
1335002,1335,poisonStun,0,2.0,0.3
1336000,1336,commonExHurt,5201510,1.0,1.0
1336001,1336,commonExHurt,65202210,1.0,1.0
1336002,1336,commonExHurt,75201510,1.0,1.0
1336003,1336,commonExHurt,5101405,1.0,0.5
1336004,1336,commonExHurt,65102105,1.0,0.5
1336005,1336,commonExHurt,75101405,1.0,0.5
1336006,1336,commonExHurt,5101406,1.0,1.0
1336007,1336,commonExHurt,65102106,1.0,1.0
1336008,1336,commonExHurt,75101406,1.0,1.0
1336009,1336,commonExHurt,5101407,1.0,1.0
1336010,1336,commonExHurt,65102107,1.0,1.0
1336011,1336,commonExHurt,75101407,1.0,1.0
1336012,1336,commonExHurt,5101410,1.0,1.0
1336013,1336,commonExHurt,65102110,1.0,1.0
1336014,1336,commonExHurt,65102120,1.0,1.0
1336015,1336,commonExHurt,75101410,1.0,1.0
1336016,1336,commonExHurt,75201511,1.0,1.0
1336017,1336,commonExHurt,75201512,1.0,1.0
1336018,1336,commonExHurt,75201513,1.0,1.0
1336019,1336,commonExHurt,75201514,1.0,1.0
1336020,1336,commonExHurt,75201515,1.0,1.0
1336021,1336,commonExHurt,75101417,1.0,0.5
1336022,1336,commonExHurt,75101418,1.0,0.5
1336023,1336,commonExHurt,75101419,1.0,0.5
1336024,1336,commonExHurt,75101420,1.0,0.5
1336025,1336,commonExHurt,75101421,1.0,0.5
1336026,1336,commonExHurt,75101422,1.0,1.0
1336027,1336,commonExHurt,75101423,1.0,1.0
1336028,1336,commonExHurt,75101424,1.0,1.0
1336029,1336,commonExHurt,75101425,1.0,1.0
1336030,1336,commonExHurt,75101426,1.0,1.0
1336031,1336,commonExHurt,75101427,1.0,1.0
1336032,1336,commonExHurt,75101428,1.0,1.0
1336033,1336,commonExHurt,75101429,1.0,1.0
1336034,1336,commonExHurt,75101430,1.0,1.0
1336035,1336,commonExHurt,75101431,1.0,1.0
1336036,1336,commonExHurt,75101437,1.0,1.0
1336037,1336,commonExHurt,75101438,1.0,1.0
1336038,1336,commonExHurt,75101439,1.0,1.0
1336039,1336,commonExHurt,75101440,1.0,1.0
1336040,1336,commonExHurt,75101441,1.0,1.0
1336041,1336,commonExHurt,5600705,1.0,0.5
1336042,1336,commonExHurt,65601705,1.0,0.5
1336043,1336,commonExHurt,75600705,1.0,0.5
1336044,1336,commonExHurt,5600709,1.0,1.0
1336045,1336,commonExHurt,65601709,1.0,1.0
1336046,1336,commonExHurt,75600709,1.0,1.0
1336047,1336,commonExHurt,85599709,1.0,1.0
1336048,1336,commonExHurt,95598709,1.0,1.0
1336049,1336,commonExHurt,75600720,1.0,0.5
1336050,1336,commonExHurt,75600721,1.0,0.5
1336051,1336,commonExHurt,75600722,1.0,0.5
1336052,1336,commonExHurt,75600723,1.0,0.5
1336053,1336,commonExHurt,75600724,1.0,0.5
1336054,1336,commonExHurt,75600725,1.0,1.0
1336055,1336,commonExHurt,75600726,1.0,1.0
1336056,1336,commonExHurt,75600727,1.0,1.0
1336057,1336,commonExHurt,75600728,1.0,1.0
1336058,1336,commonExHurt,75600729,1.0,1.0
1336059,1336,commonExHurt,5401605,1.0,1.0
1336060,1336,commonExHurt,65402305,1.0,1.0
1336061,1336,commonExHurt,75401605,1.0,1.0
1336062,1336,commonExHurt,75401607,1.0,1.0
1336063,1336,commonExHurt,75401608,1.0,1.0
1336064,1336,commonExHurt,75401609,1.0,1.0
1336065,1336,commonExHurt,75401610,1.0,1.0
1336066,1336,commonExHurt,75401611,1.0,1.0
1336067,1336,commonExHurt,5600911,1.0,1.0
1336068,1336,commonExHurt,65601911,1.0,1.0
1336069,1336,commonExHurt,75600911,1.0,1.0
1336070,1336,commonExHurt,756009016,1.0,1.0
1336071,1336,commonExHurt,756009017,1.0,1.0
1336072,1336,commonExHurt,756009018,1.0,1.0
1336073,1336,commonExHurt,756009019,1.0,1.0
1336074,1336,commonExHurt,756009020,1.0,1.0
1337000,1337,atkImpressBonus,0.05|0.03,99.0,1.0
1337001,1337,atkImpressBonus,0.1|0.06,99.0,1.0
1337002,1337,atkImpressBonus,0.2|0.1,99.0,1.0
1337003,1337,atkImpressBonus,0.22|0.12,99.0,1.0
1338000,1338,suckRealBlood,0.5,0.0,1.0
1338001,1338,suckRealBlood,0.8,0.0,1.0
1338002,1338,suckRealBlood,1.2,0.0,1.0
1338003,1338,suckRealBlood,1.22,0.0,1.0
1338004,1338,suckRealBlood,1.24,0.0,1.0
1338005,1338,suckRealBlood,1.26,0.0,1.0
1338006,1338,suckRealBlood,1.28,0.0,1.0
1338007,1338,suckRealBlood,1.3,0.0,1.0
1340000,1340,fanhexingDie2,0,0.0,1.0
1341000,1341,lockTarget,0,99.0,1.0
1342000,1342,suckRealBloodGet,1,99.0,1.0
1343000,1343,cleanWithoutDot,0.5|5101404,99.0,1.0
1343001,1343,cleanWithoutDot,0.6|65102104,99.0,1.0
1343002,1343,cleanWithoutDot,0.85|75101404,99.0,1.0
1343003,1343,cleanWithoutDot,0.85|751014041,99.0,1.0
1343004,1343,cleanWithoutDot,0.85|751014042,99.0,1.0
1343005,1343,cleanWithoutDot,0.85|751014043,99.0,1.0
1343006,1343,cleanWithoutDot,0.85|751014044,99.0,1.0
1343007,1343,cleanWithoutDot,0.9|751014045,99.0,1.0
1344000,1344,fanhexingDie1,0,0.0,1.0
1345000,1345,dieAtkImpress,1,0.0,1.0
1345001,1345,dieAtkImpress,1.5,0.0,1.0
1345002,1345,dieAtkImpress,3,0.0,1.0
1346000,1346,trueVampire,0.1|0.2|0.3,99.0,1.0
1346001,1346,trueVampire,0.15|0.3|0.6,99.0,1.0
1346002,1346,trueVampire,0.25|0.5|1,99.0,1.0
1346003,1346,trueVampire,0.26|0.51|1,99.0,1.0
1346004,1346,trueVampire,0.265|0.52|1,99.0,1.0
1346005,1346,trueVampire,0.27|0.53|1,99.0,1.0
1346006,1346,trueVampire,0.275|0.54|1,99.0,1.0
1346007,1346,trueVampire,0.28|0.55|1,99.0,1.0
1347001,1347,petDmgB,0.15,0.0,1.0
1348001,1348,decDmgFree,0,3.0,1.0
1349001,1349,petControlFree,0,0.0,1.0
1350001,1350,petControlIncrease,1,0.0,0.3
1351001,1351,rImpressHpLimit,0.1,1.0,1.0
1351002,1351,rImpressHpLimit,0.2,2.0,1.0
1352001,1352,rImpressHurtPlus,1,0.0,1.0
1353001,1353,rImpressTreatmentBlock,0.5|0,0.0,1.0
1353002,1353,rImpressTreatmentBlock,0.5|0.3,0.0,1.0
1354001,1354,yujiUnlimitedRevive,0,0.0,1.0
1355001,1355,debuffHurt,1|1,0.0,1.0
1355002,1355,debuffHurt,2|2,0.0,1.0
1355003,1355,debuffHurt,4|4,0.0,1.0
1355004,1355,debuffHurt,1|1,0.0,1.0
1355005,1355,debuffHurt,1.5|1.5,0.0,1.0
1355006,1355,debuffHurt,2.5|2.5,0.0,1.0
1355007,1355,debuffHurt,4.08|4.08,0.0,1.0
1355008,1355,debuffHurt,4.16|4.16,0.0,1.0
1355009,1355,debuffHurt,4.24|4.24,0.0,1.0
1355010,1355,debuffHurt,4.32|4.32,0.0,1.0
1355011,1355,debuffHurt,4.4|4.4,0.0,1.0
1355012,1355,debuffHurt,2.55|2.55,0.0,1.0
1355013,1355,debuffHurt,2.6|2.6,0.0,1.0
1355014,1355,debuffHurt,2.65|2.65,0.0,1.0
1355015,1355,debuffHurt,2.7|2.7,0.0,1.0
1355016,1355,debuffHurt,2.75|2.75,0.0,1.0
1356001,1356,debuffAddCount,0.3|2,0.0,1.0
1356002,1356,debuffAddCount,0.5|2,0.0,1.0
1356003,1356,debuffAddCount,0.7|2,0.0,1.0
1356004,1356,debuffAddCount,0.75|2,0.0,1.0
1356005,1356,debuffAddCount,0.8|2,0.0,1.0
1356006,1356,debuffAddCount,0.85|2,0.0,1.0
1356007,1356,debuffAddCount,0.9|2,0.0,1.0
1356008,1356,debuffAddCount,1|2,0.0,1.0
1357001,1357,debuffCopy,1,0.0,1.0
1357002,1357,debuffCopy,2,0.0,1.0
1357003,1357,debuffCopy,3,0.0,1.0
1357004,1357,debuffCopy,4,0.0,1.0
1358001,1358,sameAtkHurt,1.4,0.0,1.0
1358002,1358,sameAtkHurt,2.2,0.0,1.0
1358003,1358,sameAtkHurt,4.4,0.0,1.0
1358004,1358,sameAtkHurt,1.2,0.0,1.0
1358005,1358,sameAtkHurt,1.4,0.0,1.0
1358006,1358,sameAtkHurt,1.8,0.0,1.0
1358007,1358,sameAtkHurt,4.48,0.0,1.0
1358008,1358,sameAtkHurt,4.56,0.0,1.0
1358009,1358,sameAtkHurt,4.65,0.0,1.0
1358010,1358,sameAtkHurt,4.72,0.0,1.0
1358011,1358,sameAtkHurt,4.8,0.0,1.0
1358012,1358,sameAtkHurt,1.84,0.0,1.0
1358013,1358,sameAtkHurt,1.88,0.0,1.0
1358014,1358,sameAtkHurt,1.92,0.0,1.0
1358015,1358,sameAtkHurt,1.96,0.0,1.0
1358016,1358,sameAtkHurt,2,0.0,1.0
1358017,1358,sameAtkHurt,1,0.0,1.0
1359001,1359,sameAtkSeek,0,0.0,1.0
1360001,1360,sameAtk,0,3.0,1.0
1361001,1361,atkDotPoison,0.2,2.0,1.0
1361002,1361,atkDotPoison,0.3,2.0,1.0
1361003,1361,atkDotPoison,0.5,2.0,1.0
1361004,1361,atkDotPoison,0.51,2.0,1.0
1361005,1361,atkDotPoison,0.52,2.0,1.0
1361006,1361,atkDotPoison,0.53,2.0,1.0
1361007,1361,atkDotPoison,0.54,2.0,1.0
1361008,1361,atkDotPoison,0.55,2.0,1.0
1362001,1362,atkDotBlood,0.2,2.0,1.0
1362002,1362,atkDotBlood,0.3,2.0,1.0
1362003,1362,atkDotBlood,0.5,2.0,1.0
1362004,1362,atkDotBlood,0.51,2.0,1.0
1362005,1362,atkDotBlood,0.52,2.0,1.0
1362006,1362,atkDotBlood,0.53,2.0,1.0
1362007,1362,atkDotBlood,0.54,2.0,1.0
1362008,1362,atkDotBlood,0.55,2.0,1.0
1364001,1364,mistletoe,0.1|0.1,3.0,1.0
1364002,1364,mistletoe,0.15|0.15,3.0,1.0
1364003,1364,mistletoe,0.22|0.22,3.0,1.0
1364004,1364,mistletoe,0.1|0.1,3.0,0.2
1364005,1364,mistletoe,0.15|0.15,3.0,0.4
1364006,1364,mistletoe,0.22|0.22,3.0,0.7
1364007,1364,mistletoe,0.25|0.25,3.0,1.0
1364008,1364,mistletoe,0.25|0.25,3.0,0.75
1365001,1365,hurtedByMistletoe,0,0.0,1.0
1366001,1366,mistletoeDie,0,0.0,1.0
1367001,1367,lowHpTarget,0,99.0,1.0
1368001,1368,halfHpDecP,0.3,99.0,1.0
1369001,1369,superDecHurt,0.7,0.0,1.0
1369002,1369,superDecHurt,0.66,99.0,1.0
1369003,1369,superDecHurt,0.9,99.0,1.0
1369004,1369,superDecHurt,0.98,99.0,1.0
1369005,1369,superDecHurt,0.9975,99.0,1.0
1370001,1370,atkDot,0.58,4.0,1.0
1371001,1371,noCrit,0,99.0,1.0
1372001,1372,invisible,0,4.0,1.0
1373001,1373,godControlEnergy,0,99.0,1.0
1374001,1374,healCurseCleanHurt,1135008,0.0,1.0
1375001,1375,teleishaSeal,0,15.0,0.7
1375002,1375,teleishaSeal,0,15.0,1.0
1375003,1375,teleishaSeal,0,15.0,1.0
1375004,1375,teleishaSeal,0,15.0,0.65
1375005,1375,teleishaSeal,0,15.0,1.0
1375006,1375,teleishaSeal,0,15.0,0.7
1375007,1375,teleishaSeal,0,15.0,0.51
1375008,1375,teleishaSeal,0,15.0,0.52
1375009,1375,teleishaSeal,0,15.0,0.53
1375010,1375,teleishaSeal,0,15.0,0.54
1375011,1375,teleishaSeal,0,15.0,0.55
1376001,1376,teleishaRecoverControl,2,0.0,1.0
1376002,1376,teleishaRecoverControl,1|2,0.0,1.0
1376003,1376,teleishaRecoverControl,1,0.0,1.0
1378001,1378,teleishaRecoverImpress,2,0.0,1.0
1378002,1378,teleishaRecoverImpress,1|2,0.0,1.0
1378003,1378,teleishaRecoverImpress,1,0.0,1.0
1379001,1379,teleishaChangeHp,3,0.0,1.0
1379002,1379,teleishaChangeHp,3|2,0.0,1.0
1379003,1379,teleishaChangeHp,2,0.0,1.0
1379004,1379,teleishaChangeHp,1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.0,1.0
1379005,1379,teleishaChangeHp,1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.0,1.0
1379006,1379,teleishaChangeHp,1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.0,1.0
1379007,1379,teleishaChangeHp,1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.0,1.0
1379008,1379,teleishaChangeHp,1|1|1|1|1|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.0,1.0
1380001,1380,teleishaRecoverCost,0,99.0,1.0
1380002,1380,teleishaRecoverCost,0,99.0,0.5
1380003,1380,teleishaRecoverCost,0,99.0,0.55
1381001,1381,feisinaExplode,0.2|0.12,1.0,1.0
1381002,1381,feisinaExplode,0.4|0.16,1.0,1.0
1381003,1381,feisinaExplode,0.6|0.2,1.0,1.0
1381004,1381,feisinaExplode,0.61|0.2,1.0,1.0
1381005,1381,feisinaExplode,0.62|0.2,1.0,1.0
