id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act,jobGiftBoxID,is_change_border,sort_forward,is_soul_equip_box
3199995,,-1.0,,,30.0,,2.0,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
3199996,,-1.0,,,30.0,,2.0,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
3199997,,-1.0,,,30.0,,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
3199998,,-1.0,,,30.0,,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
3199999,,-1.0,,,30.0,,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
3200025,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1000501,,,,,,,,,,,,,,,0.0,,,,,,,,,101005.0,,,,,
3200031,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1000601,,,,,,,,,,,,,,,0.0,,,,,,,,,101006.0,,,,,
3200037,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1000701,,,,,,,,,,,,,,,0.0,,,,,,,,,101007.0,,,,,
3200043,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1000801,,,,,,,,,,,,,,,0.0,,,,,,,,,101008.0,,,,,
3200049,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1000901,,,,,,,,,,,,,,,0.0,,,,,,,,,101009.0,,,,,
3200055,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1001001,,,,,,,,,,,,,,,0.0,,,,,,,,,101010.0,,,,,
3200061,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1001101,,,,,,,,,,,,,,,0.0,,,,,,,,,101011.0,,,,,
3200067,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1001201,,,,,,,,,,,,,,,0.0,,,,,,,,,101012.0,,,,,
3200073,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1001301,,,,,,,,,,,,,,,0.0,,,,,,,,,101013.0,,,,,
3200079,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1001401,,,,,,,,,,,,,,,0.0,,,,,,,,,101014.0,,,,,
3200085,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1001501,,,,,,,,,,,,,,,0.0,,,,,,,,,101015.0,,,,,
3200091,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1001601,,,,,,,,,,,,,,,0.0,,,,,,,,,101016.0,,,,,
3200097,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1001701,,,,,,,,,,,,,,,0.0,,,,,,,,,101017.0,,,,,
3200103,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1001801,,,,,,,,,,,,,,,0.0,,,,,,,,,101018.0,,,,,
3200109,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1001901,,,,,,,,,,,,,,,0.0,,,,,,,,,101019.0,,,,,
3200115,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1002001,,,,,,,,,,,,,,,0.0,,,,,,,,,101020.0,,,,,
3200121,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1002101,,,,,,,,,,,,,,,0.0,,,,,,,,,101021.0,,,,,
3200127,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1002201,,,,,,,,,,,,,,,0.0,,,,,,,,,101022.0,,,,,
3200133,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1002301,,,,,,,,,,,,,,,0.0,,,,,,,,,101023.0,,,,,
3200139,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1002401,,,,,,,,,,,,,,,0.0,,,,,,,,,101024.0,,,,,
3200145,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1002501,,,,,,,,,,,,,,,0.0,,,,,,,,,101025.0,,,,,
3200151,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1002601,,,,,,,,,,,,,,,0.0,,,,,,,,,101026.0,,,,,
3200157,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1002701,,,,,,,,,,,,,,,0.0,,,,,,,,,101027.0,,,,,
3200163,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1002801,,,,,,,,,,,,,,,0.0,,,,,,,,,101028.0,,,,,
3200169,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1002901,,,,,,,,,,,,,,,0.0,,,,,,,,,101029.0,,,,,
3200175,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1003001,,,,,,,,,,,,,,,0.0,,,,,,,,,101030.0,,,,,
3200181,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1003101,,,,,,,,,,,,,,,0.0,,,,,,,,,101031.0,,,,,
3200187,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1003201,,,,,,,,,,,,,,,0.0,,,,,,,,,101032.0,,,,,
3200193,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1003301,,,,,,,,,,,,,,,0.0,,,,,,,,,101033.0,,,,,
3200199,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1003401,,,,,,,,,,,,,,,0.0,,,,,,,,,101034.0,,,,,
3200205,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1003501,,,,,,,,,,,,,,,0.0,,,,,,,,,101035.0,,,,,
3200211,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1003601,,,,,,,,,,,,,,,0.0,,,,,,,,,101036.0,,,,,
3200217,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1003701,,,,,,,,,,,,,,,0.0,,,,,,,,,101037.0,,,,,
3200223,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1003801,,,,,,,,,,,,,,,0.0,,,,,,,,,101038.0,,,,,
3200229,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1003901,,,,,,,,,,,,,,,0.0,,,,,,,,,101039.0,,,,,
3200235,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1004001,,,,,,,,,,,,,,,0.0,,,,,,,,,101040.0,,,,,
3200241,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1004101,,,,,,,,,,,,,,,0.0,,,,,,,,,101041.0,,,,,
3200247,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1004201,,,,,,,,,,,,,,,0.0,,,,,,,,,101042.0,,,,,
3200253,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1004301,,,,,,,,,,,,,,,0.0,,,,,,,,,101043.0,,,,,
3200259,-1.0,-1.0,-1.0,,31.0,,1.0,,0.0,,1.0,icon_dress_1004401,,,,,,,,,,,,,,,0.0,,,,,,,,,101044.0,,,,,
3200265,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1004501,,,,,,,,,,,,,,,0.0,,,,,,,,,101045.0,,,,,
3200271,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1004601,,,,,,,,,,,,,,,0.0,,,,,,,,,101046.0,,,,,
3200277,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1004701,,,,,,,,,,,,,,,0.0,,,,,,,,,101047.0,,,,,
3200283,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1004801,,,,,,,,,,,,,,,0.0,,,,,,,,,101048.0,,,,,
3200289,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1004901,,,,,,,,,,,,,,,0.0,,,,,,,,,101049.0,,,,,
3200295,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1005001,,,,,,,,,,,,,,,0.0,,,,,,,,,101050.0,,,,,
3200301,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1005101,,,,,,,,,,,,,,,0.0,,,,,,,,,101051.0,,,,,
3200307,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1005201,,,,,,,,,,,,,,,0.0,,,,,,,,,101052.0,,,,,
3200313,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1005301,,,,,,,,,,,,,,,0.0,,,,,,,,,101053.0,,,,,
3200319,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1005401,,,,,,,,,,,,,,,0.0,,,,,,,,,101054.0,,,,,
3200325,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1005501,,,,,,,,,,,,,,,0.0,,,,,,,,,101055.0,,,,,
3200331,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1005601,,,,,,,,,,,,,,,0.0,,,,,,,,,101056.0,,,,,
3200337,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1005701,,,,,,,,,,,,,,,0.0,,,,,,,,,101057.0,,,,,
3200343,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1005801,,,,,,,,,,,,,,,0.0,,,,,,,,,101058.0,,,,,
3200349,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1005901,,,,,,,,,,,,,,,0.0,,,,,,,,,101059.0,,,,,
3200355,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1006001,,,,,,,,,,,,,,,0.0,,,,,,,,,101060.0,,,,,
3200361,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1006101,,,,,,,,,,,,,,,0.0,,,,,,,,,101061.0,,,,,
3200367,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1006201,,,,,,,,,,,,,,,0.0,,,,,,,,,101062.0,,,,,
3200373,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1006301,,,,,,,,,,,,,,,0.0,,,,,,,,,101063.0,,,,,
3200379,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1006401,,,,,,,,,,,,,,,0.0,,,,,,,,,101064.0,,,,,
3200385,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1006501,,,,,,,,,,,,,,,0.0,,,,,,,,,101065.0,,,,,
3200391,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1006601,,,,,,,,,,,,,,,0.0,,,,,,,,,101066.0,,,,,
3200397,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1006701,,,,,,,,,,,,,,,0.0,,,,,,,,,101067.0,,,,,
3200403,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1006801,,,,,,,,,,,,,,,0.0,,,,,,,,,101068.0,,,,,
3200409,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1006901,,,,,,,,,,,,,,,0.0,,,,,,,,,101069.0,,,,,
3200415,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1007001,,,,,,,,,,,,,,,0.0,,,,,,,,,101070.0,,,,,
3200421,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1007101,,,,,,,,,,,,,,,0.0,,,,,,,,,101071.0,,,,,
3200427,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1007201,,,,,,,,,,,,,,,0.0,,,,,,,,,101072.0,,,,,
3200433,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1007301,,,,,,,,,,,,,,,0.0,,,,,,,,,101073.0,,,,,
3200439,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1007401,,,,,,,,,,,,,,,0.0,,,,,,,,,101074.0,,,,,
3200445,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1007501,,,,,,,,,,,,,,,0.0,,,,,,,,,101075.0,,,,,
3200451,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1007601,,,,,,,,,,,,,,,0.0,,,,,,,,,101076.0,,,,,
3200457,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1007701,,,,,,,,,,,,,,,0.0,,,,,,,,,101077.0,,,,,
3200463,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1007801,,,,,,,,,,,,,,,0.0,,,,,,,,,101078.0,,,,,
3200469,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1007901,,,,,,,,,,,,,,,0.0,,,,,,,,,101079.0,,,,,
3200475,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1008001,,,,,,,,,,,,,,,0.0,,,,,,,,,101080.0,,,,,
3200481,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1008101,,,,,,,,,,,,,,,0.0,,,,,,,,,101081.0,,,,,
3200487,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1008201,,,,,,,,,,,,,,,0.0,,,,,,,,,101082.0,,,,,
3200493,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1008301,,,,,,,,,,,,,,,0.0,,,,,,,,,101083.0,,,,,
3200499,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1008401,,,,,,,,,,,,,,,0.0,,,,,,,,,101084.0,,,,,
3200505,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1008501,,,,,,,,,,,,,,,0.0,,,,,,,,,101085.0,,,,,
3200511,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1008601,,,,,,,,,,,,,,,0.0,,,,,,,,,101086.0,,,,,
3200517,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1008701,,,,,,,,,,,,,,,0.0,,,,,,,,,101087.0,,,,,
3200523,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1008801,,,,,,,,,,,,,,,0.0,,,,,,,,,101088.0,,,,,
3200529,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1008901,,,,,,,,,,,,,,,0.0,,,,,,,,,101089.0,,,,,
3200535,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1009001,,,,,,,,,,,,,,,0.0,,,,,,,,,101090.0,,,,,
3200541,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1009101,,,,,,,,,,,,,,,0.0,,,,,,,,,101091.0,,,,,
3200547,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1009201,,,,,,,,,,,,,,,0.0,,,,,,,,,101092.0,,,,,
3200553,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1009301,,,,,,,,,,,,,,,0.0,,,,,,,,,101093.0,,,,,
3200559,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1009401,,,,,,,,,,,,,,,0.0,,,,,,,,,101094.0,,,,,
3200565,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1009501,,,,,,,,,,,,,,,0.0,,,,,,,,,101095.0,,,,,
3200571,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1009601,,,,,,,,,,,,,,,0.0,,,,,,,,,101096.0,,,,,
3200577,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1009701,,,,,,,,,,,,,,,0.0,,,,,,,,,101097.0,,,,,
3200583,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1009801,,,,,,,,,,,,,,,0.0,,,,,,,,,101098.0,,,,,
3200589,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1009901,,,,,,,,,,,,,,,0.0,,,,,,,,,101099.0,,,,,
3200595,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010001,,,,,,,,,,,,,,,0.0,,,,,,,,,101100.0,,,,,
3200601,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010101,,,,,,,,,,,,,,,0.0,,,,,,,,,101101.0,,,,,
3200607,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010201,,,,,,,,,,,,,,,0.0,,,,,,,,,101102.0,,,,,
3200613,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010301,,,,,,,,,,,,,,,0.0,,,,,,,,,101103.0,,,,,
3200619,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010401,,,,,,,,,,,,,,,0.0,,,,,,,,,101104.0,,,,,
3200625,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010501,,,,,,,,,,,,,,,0.0,,,,,,,,,101105.0,,,,,
3200631,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010601,,,,,,,,,,,,,,,0.0,,,,,,,,,101106.0,,,,,
3200637,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010701,,,,,,,,,,,,,,,0.0,,,,,,,,,101107.0,,,,,
3200643,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010801,,,,,,,,,,,,,,,0.0,,,,,,,,,101108.0,,,,,
3200649,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1010901,,,,,,,,,,,,,,,0.0,,,,,,,,,101109.0,,,,,
3200655,-1.0,-1.0,-1.0,,31.0,,2.0,,0.0,,1.0,icon_dress_1011001,,,,,,,,,,,,,,,0.0,,,,,,,,,101110.0,,,,,
3200661,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1011101,,,,,,,,,,,,,,,0.0,,,,,,,,,101111.0,,,,,
3200667,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1011201,,,,,,,,,,,,,,,0.0,,,,,,,,,101112.0,,,,,
3200673,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1011301,,,,,,,,,,,,,,,0.0,,,,,,,,,101113.0,,,,,
3200679,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1011401,,,,,,,,,,,,,,,0.0,,,,,,,,,101114.0,,,,,
3200685,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1011501,,,,,,,,,,,,,,,0.0,,,,,,,,,101115.0,,,,,
3200691,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1011601,,,,,,,,,,,,,,,0.0,,,,,,,,,101116.0,,,,,
3200697,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1011701,,,,,,,,,,,,,,,0.0,,,,,,,,,101117.0,,,,,
3200703,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1011801,,,,,,,,,,,,,,,0.0,,,,,,,,,101118.0,,,,,
3200709,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1011901,,,,,,,,,,,,,,,0.0,,,,,,,,,101119.0,,,,,
3200715,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1012001,,,,,,,,,,,,,,,0.0,,,,,,,,,101120.0,,,,,
3200721,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1012101,,,,,,,,,,,,,,,0.0,,,,,,,,,101121.0,,,,,
3200727,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1012201,,,,,,,,,,,,,,,0.0,,,,,,,,,101122.0,,,,,
3200733,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1012301,,,,,,,,,,,,,,,0.0,,,,,,,,,101123.0,,,,,
3200739,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013401,,,,,,,,,,,,,,,0.0,,,,,,,,,101124.0,,,,,
3200745,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013501,,,,,,,,,,,,,,,0.0,,,,,,,,,101125.0,,,,,
3200751,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1012601,,,,,,,,,,,,,,,0.0,,,,,,,,,101126.0,,,,,
3200757,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1012701,,,,,,,,,,,,,,,0.0,,,,,,,,,101127.0,,,,,
3200763,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1012801,,,,,,,,,,,,,,,0.0,,,,,,,,,101128.0,,,,,
3200769,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013401,,,,,,,,,,,,,,,0.0,,,,,,,,,101129.0,,,,,
3200775,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013501,,,,,,,,,,,,,,,0.0,,,,,,,,,101130.0,,,,,
3200781,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013101,,,,,,,,,,,,,,,0.0,,,,,,,,,101131.0,,,,,
3200787,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013201,,,,,,,,,,,,,,,0.0,,,,,,,,,101132.0,,,,,
3200793,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013301,,,,,,,,,,,,,,,0.0,,,,,,,,,101133.0,,,,,
3200799,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013401,,,,,,,,,,,,,,,0.0,,,,,,,,,101134.0,,,,,
3200805,-1.0,-1.0,-1.0,,31.0,,3.0,,0.0,,1.0,icon_dress_1013501,,,,,,,,,,,,,,,0.0,,,,,,,,,101135.0,,,,,
3200811,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1013601,,,,,,,,,,,,,,,0.0,,,,,,,,,101136.0,,,,,
3200817,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1013701,,,,,,,,,,,,,,,0.0,,,,,,,,,101137.0,,,,,
3200823,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1013801,,,,,,,,,,,,,,,0.0,,,,,,,,,101138.0,,,,,
3200829,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1013901,,,,,,,,,,,,,,,0.0,,,,,,,,,101139.0,,,,,
3200835,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014001,,,,,,,,,,,,,,,0.0,,,,,,,,,101140.0,,,,,
3200841,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014101,,,,,,,,,,,,,,,0.0,,,,,,,,,101141.0,,,,,
3200847,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014201,,,,,,,,,,,,,,,0.0,,,,,,,,,101142.0,,,,,
3200853,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014301,,,,,,,,,,,,,,,0.0,,,,,,,,,101143.0,,,,,
3200859,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014401,,,,,,,,,,,,,,,0.0,,,,,,,,,101144.0,,,,,
3200865,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014501,,,,,,,,,,,,,,,0.0,,,,,,,,,101145.0,,,,,
3200871,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014601,,,,,,,,,,,,,,,0.0,,,,,,,,,101146.0,,,,,
3200877,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014701,,,,,,,,,,,,,,,0.0,,,,,,,,,101147.0,,,,,
3200883,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014801,,,,,,,,,,,,,,,0.0,,,,,,,,,101148.0,,,,,
3200889,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1014901,,,,,,,,,,,,,,,0.0,,,,,,,,,101149.0,,,,,
3200895,-1.0,-1.0,-1.0,,31.0,,5.0,,0.0,,1.0,icon_dress_1015001,,,,,,,,,,,,,,,0.0,,,,,,,,,101150.0,,,,,
3200901,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015101,,,,,,,,,,,,,,,0.0,,,,,,,,,101151.0,,,,,
3200907,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015201,,,,,,,,,,,,,,,0.0,,,,,,,,,101152.0,,,,,
3200913,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015301,,,,,,,,,,,,,,,0.0,,,,,,,,,101153.0,,,,,
3200919,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015401,,,,,,,,,,,,,,,0.0,,,,,,,,,101154.0,,,,,
3200925,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015501,,,,,,,,,,,,,,,0.0,,,,,,,,,101155.0,,,,,
3200931,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015601,,,,,,,,,,,,,,,0.0,,,,,,,,,101156.0,,,,,
3200937,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015701,,,,,,,,,,,,,,,0.0,,,,,,,,,101157.0,,,,,
3200943,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015801,,,,,,,,,,,,,,,0.0,,,,,,,,,101158.0,,,,,
3200949,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1015901,,,,,,,,,,,,,,,0.0,,,,,,,,,101159.0,,,,,
3200955,-1.0,-1.0,-1.0,,31.0,,4.0,,0.0,,1.0,icon_dress_1016001,,,,,,,,,,,,,,,0.0,,,,,,,,,101160.0,,,,,
3200961,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1016101,,,,,,,,,,,,,,,0.0,,,,,,,,,101161.0,,,,,
3200967,-1.0,-1.0,-1.0,,31.0,,6.0,,0.0,,1.0,icon_dress_1016201,,,,,,,,,,,,,,,0.0,,,,,,,,,101162.0,,,,,
