id,name,suit_name,skin_text
6744,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Dadurch wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
6745,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Deshalb wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
6746,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Deshalb wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
6747,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Deshalb wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
6748,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Deshalb wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
67481,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Deshalb wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
67482,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Deshalb wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
67483,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Deshalb wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
7232,Weihnachtsfalter,,"Dein Lächeln ist das schönste Weihnachtsgeschenk! Frag bitte nicht, wo wir all diese Geschenke herhaben…"
7233,Sanfter Winter,,Trotz des starken Schnees blühen die Pflanzen... Der Winter hier ist ganz anders als der im Norden!
7234,Wunschfee,,"Was wünschst du dir, Senpai? Was ich mir wünsche? Dass all deine Wünsche erfüllt werden!"
7235,Mauerblümchen,,"Wie versprochen bin ich zu unserem vereinbarten Ort gekommen, um mein Versprechen zu geben."
7236,Verführerischer Duft,,"Senpai, schaust du mich an oder die Landschaft vor dem Fenster?"
7237,Eisige Erinnerung,,"Der Winter ist dieses Jahr besonders kalt. Ich muss mich irgendwie warmhalten. Hach, wenn doch Apolline nur bei mir wäre…"
7238,Siegeszuversicht,,"Senpai, wollen wir eine Runde spielen? Gewinne ich all deine Chips, gehörst du mir, ansonsten gehöre ich dir!"
7241,Zeitlose Liebe,,"Wann ich ihm das wohl am besten geben sollte… Huch, Senpai, du bist schon zurück?"
7239,Jahr des Tigers,,"Danke für die Tigerpuppen, Senpai! Die sind total süß!"
7240,Roter Talisman,,Was starrst du denn so auf meine Umschläge? Bist du etwa neidisch?
7242,Weinunfall,,"Das kommt davon, wenn man mich kellnern lässt... Hast du deine Lektion gelernt? He! Wo schaust du hin?"
7243,Rosenaltar,,"Worauf wartest du noch? Gib mir deine Hand und lass un schnell den Eid abschließen, bevor der Rosenduft verflogen ist."
7244,Schoko-Sticks,,"Ich nehme die eine Seite in den Mund und du die andere und dann--- Hee! Nicht so schnell, Senpai!"
7245,Valentinsgeschenk,,"Die Schokoladen schmecken schon gut, aber das Herstellen ist echt schwer. Da hab ich mir ja was Schönes eingebrockt..."
7246,Tanz der Elfen,,"Mit diesem Tanz möchte ich dir zeigen, was ich mir wirklich wünsche."
6749,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
6750,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
6751,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
6752,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
6753,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
6754,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
67541,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
67542,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
67543,Krähe des Abgrunds,,"Der magische Zauberstab, der von Lord Dracula - der mächtigsten und nobelsten Kreatur auf diesem Planeten - in ihre Kämpfe getragen wird. Es wird gesagt, dass dieser Stab die bizarre Macht besitzt, die Helligkeit zu vertreiben und die Nacht beginnen zu lassen. Wird dieser Zepter mit Kraft auf den Boden gestoßen, so ertönen die wehmütigen Klagelaute einer Krähe, die wie ein Schrei aus einer tiefen Kluft auf dem Schlachtfeld widerhallen. Gleichzeitig beginnen die feuerroten Augen auf dem Zepter sich wild im Kreis zu drehen, als Zeichen dafür, dass die Krähe des Abgrunds wiedererwacht ist. Wer diese Klagelaute zu hören bekommt, wird von einer tiefgehenden Kälte und einem grauenvollen Gefühl von Verlorenheit in Besitz genommen."
7247,Herzdame,,"Wenn du gegen mich gewinnst, dann gebe ich dir vielleicht einen Rabatt~"
7248,Nussknacker,,Bist du bereit für das Fest? Meine Soldaten werden dir das beste Musikstück zur Aufführung bringen!
7249,Spiegelblick,,Ich habe meine Make-Up nochmal ausgebessert... Warum sagst du denn nichts? Sieht es nicht gut aus?
7250,Kuss der Rose,,"Senpai, wie findest du mein neues Kleid? Das ist extra für unsere Hochzeit~"
7251,Harfe des Lebens,,Dieses Lied erzählt die Geschichte von meinem Leben im hohen Norden zwischen Eis und Schnee. Ich habe es extra für dich geschrieben.
7252,Blutlieder,,"Du möchtest, dass ich ein Lied für dich singe? Für ein bisschen Blut von dir mache ich fast alles~"
6755,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
6756,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
6757,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
6758,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
6759,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
6760,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
67601,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
67602,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
67603,Stimme des Windes,,"Die Antiquität ""Stimme des Windes"", ein Meisterwerk, das moderne Technik mit magischen Kräften vereint, wurde von der Forscherin Alberta entwickelt. Mit dieser Antiquität lässt sich der Wind in der Umgebung kontrollieren und zu einem wilden Sturm aufbrausen. Inmitten dieses Sturms ertönt dann ein kraftvoller Schrei, der der Besitzerin der Waffe mysteriöse Kräfte verleiht. Gleichzeitig schlingen sich die Winde wie Schlangen um ihre Gegner und verhindern so deren Flucht. So schafft die ""Stimme des Windes"" es, ihre Besitzerin zu stärken und den Gegner zu schwächen - eine tödliche Kombination."
7253,Klänge des Chaos,,"Senpai, du bist zu spät gekommen. Alle Sitzplätze sind schon belegt."
7254,Unschuldserklärung,,"Mich bestrafen? Aber das war doch nur ein kleiner Scherz... Außerdem haben sie sich alle freiwillig Blut aussaugen lassen, hehe."
7255,Tanz zum April,,Ihr wartet alle sicher schon sehnlichst auf meinen strahlenden Auftritt. Bühne frei für die größte Schönheit der Akademie~☆
7256,Schmetterlingsplatte,,"Alte Erinnerungen und Emotionen sind in Musik versteckt. Wenn du neugierig auf unsere Geschichte bist, komm und find es selbst raus, Senpai!"
7257,Blütenregen,,"Die Blütenblätter fallen nach unten, so schnell vorüber wie ein Augenblick. Senpai, wird es dich erfreuen, wenn ich die Zeit des Blütenregens festhalte?"
7258,Grüne Ostern,,"Was es an Ostern alles gibt? Na viele bunte kleine Eier, kleine Elfen und die kleine Holly mit Hasenohren!"
7259,Kleine Soldatin,,"Muss ich in den Krieg ziehen? Senpai, wenn mir etwas passiert, kann ich die Spiele nicht mehr mit dir zusammen spielen..."
7260,Herzjägerin,,Dein herz ist meine Beute.
7261,Schlafmütze,,Es ist Schlafenszeit! Stör die große Maya nicht beim Schlafen~ Zzz~
7262,Söldner des Geldes,,"Söldner gehorchen nur dem Geld. Senpai, bist du bereit, mehr zu investieren?"
7263,Schlafmodus,,Ladungsmodus aktiviert. Warum scheine ich eingeschlafen zu sein? Für Robbie ist Aufladen das Gleiche wie Schlaf.
7264,Vertragsschlüssel,,"Sobald du diesen Schlüssel annimmst, ist unser lebenslanger Vertrag geschlossen."
7265,Mitternachtsspiel,,"Oh nein, kleine Bonnie hat ihre Schwester geärgert! Carmen will Bonnie eine Lektion erteilen. Wem soll Senpai helfen?"
7267,Warmer Frühling,,"Der endlose Winter im hohen Norden taucht noch in meinem Traum auf. Aber wenn ich meine Augen öffne, ist Frühling überraschend schon da."
800001,Silcotti,,
900001,Silcotti,,
6761,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
6762,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
6763,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
6764,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
6765,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
6766,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
67661,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
