id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
14002,Vella,Die Feen wollen deine Freunde sein... Das ist Ashu und das ist Mira... Was? Du kannst sie nicht sehen? Wie schade...,Achtung! Dieses Kind hat Angst... Wer ist dieses Kind? Es ist mein Freund!,"Die Feen scheinen sich in letzter Zeit Sorgen zu machen. Ich möchte mit Menschen Freunde haben, aber ich möchte sie nicht erschrecken. Hast du einen guten Rat?","Du hast mich gerufen? Entschuldigung... Es ist so lange her, dass ich mit einem Menschen gesprochen habe.","Master, wenn du etwas zu sagen hast, sag es einfach~Ich weiß vielleicht nicht, was es bedeutet, aber vielleicht wissen es die Feen!!","Master, du kannst nicht gewinnen, wenn du nicht weiter hart an dir arbeitest. Das haben die Feen gesagt.",Es ist Zeit. Lass uns gehen!,Feen... Leiht mir eure Kraft!,Hikasa Yōko,"Master, du solltest wissen, dass es mir das nicht gefällt...",Danke! Für dein Geschenk!,"Haha~die Feen mögen dieses Geschenk auch, du bist so süß ~","Ich mag meine Feen sehr gern... und sie haben dich sehr gern... deshalb ist es nicht komisch, dass ich dich auch gern hab, oder?","Willkommen zurück, Master!",Die Elfen lachen~,"Ein neuer Elf, hast du dich verlaufen?",填充,填充,"Die Elfen haben gesagt, dass ihnen das sehr viel helfen würde~","Ja, so ist es genug.",Die Elfen sind dabei es fleißig zu versuchen~,"Ich mag dieses Zimmer sehr gern, auch die Elfen scheinen sehr glücklich~",Die Elfen grüßen euch~,"Milly! Du sollst andere beim schlafen nicht stören! Der Master ist bestimmt sehr müde, lass ihn in Ruhe schlafen.","Ich habe gehört, in letzter Zeit muss der Master immer zur Arbeit, bitte erschöpfe dich nicht zu sehr.",Du hast mit voller Anstrengung die Aufgaben beendet also halte dich nicht zurück und sammle deine Belohungen ein.,"Die Elfen haben mir erzählt, dass in letzter Zeit schlimmes passiert. Bitte sei vorsichtig Master!","Danke für eure Hilfe, ich habe nur das getan was ich tun sollte.","Es tut mir leid, dass ich euch enttäuscht habe.",填充,填充,填充,填充
14003,Yuri,"Oh, ich habe Pilze gesammelt und mich verlaufen. Ah, Entschuldigung, kannst du mich nach Hause bringen? Wer ich bin? Ich bin eine Pilzfee.","Pilze sammeln! Immer wieder! 1, 2, 3, 4, 5!... Ah, dieser will nicht herauskommen.",Wir können viel Ernten auf unseren Feldern! Weil ich 「Yuri」 heiße!,"Bewege dich nicht! Ich möchte, dass du dich etwas sonnst! Damit du besser wächst!",Pilze sind das leckerste Essen der Welt!,"Hat dir deine Mama nicht gesagt, schöne Pilze können nicht gegessen werden. Kann man so ein hübsches Mädchen wie mich essen?",Geh arbeiten!,Werde erwachsen~!,Kanno Mai,Ich... brauche es wirklich nicht...,Willst du mir wirklich so ein oberflächliches Geschenk machen?,"Hehe~ich weiß, dass du mir mein Lieblingsgeschenk geben wirst~",Dein Versprechen musst du immer einhalten! Ich werde das sicherstellen!,Willkommen zurück! Ich habe interessante Pilze gefunden~,Ich werde weiter wachsen~,So eine kleine Sache wird mich nicht zurückhalten!,填充,填充,Willst du mir Pilze geben?,"Mach dir keine Sorgen, ich habe meinen Pilzschirm, das ist genug~","Ah, lass mich diesen Pilz noch pflücken, dann komme ich.",Diese Türklinke ist ein bisschen hoch für mich…,"Senpai, willst du gegrillte Pilze haben?","Schnell wach auf, du wirst dich auflösen, wenn du in der Sonne schläfst...","Senpai, kannst du mir beibringen zu arbeiten?","Senpai, ist diese Aufgabenbelohnung deine?","Ich weiß nicht, was in letzter Zeit auf dem Campus los ist, solange der Wald sicher ist, sollte alles okay sein~",Unterschätze meine Pilze nicht!,Ahhh… ich kann ihn nicht besiegen…,填充,填充,填充,填充
21001,Talia,"Willst du mit mir eine neue Welt entdecken? Was wir bis jetzt kennen, ist nur ein winziger Teil davon.","Den eigenen Horizont zu erweitern und unbekannte Länder zu erkunden, macht das Leben lebenswert.","Mein Leben ist ein Abenteuer. Ich weiß nicht, was auf mich zukommt, aber wenn niemand diesen ersten Schritt unternimmt, wer macht es dann?","Schutzbrille, Jeans und Jacke. Die Grundausstattung für einen Abenteurer.","Es gibt viele neue Menschen und Dinge, die an Land warten und noch erforscht werden müssen. Gibt es einen Grund, nicht zu gehen?","Du wirst niemals in der Lage sein, vorwärts zu kommen, wenn du immer weg rennst!",Das Abenteuer beginnt!,Bereit es so richtig krachen zu lassen!,Hino Yumi,Das ist so langweilig!,Danke für dein Geschenk.,"Oh, interessantes Zeug, Senpai, woher hast du das? Vielen Dank!","Ich werde dich auf all deinen Reisen begleiten und dir bis ans Ende der Welt folgen. Also, reiche mir deine Hand~",Willst du mit mir auf eine Reise gehen?,Es ist Zeit die Batterien aufzuladen!,Energie! Ausdauer! Power! Als ein Abenteurer brauche ich das alles!,填充,填充,Seit meinem letzten Abenteuer ist meine Ausrüstung hinüber. Ich brauche eine neue~,"Hiermit kann ich die Orte, an die ich früher nicht konnte, angreifen!",Willst du mich auf ein Abenteuer begleiten? Das ist viel spannender als auf dem langweiligen Campus zu bleiben~,"Sei nicht überrascht, wenn du zurückkommst und mich nicht siehst, ein Abenteurer wird niemals zu lange an einem Ort bleiben~","Ich habe dir ein paar Souvenirs mitgebracht, alte und magische Steine, ich hoffe sie gefallen dir!","Es scheint einfach nicht zu klappen also ruh dich einfach auf meiner Schulter etwas aus, Senpai~","Senpai, es ist fast Zeit zur Arbeit aufzubrechen!","Die Arbeit ist beendet, vergiss nicht die Belohnungen einzusammeln!","Auf dem Campus passiert etwas, es sieht anders aus als beim letzten Mal wo ich zurück kam~","Wie kann es sein, dass du als Abenteurer so wenig Kraft hast?","Es ist wirklich gefährlich, schnell weg hier~",填充,填充,填充,填充
21002,Nasha,"Oh, mir ist langweilig. Gibt es keinen Ort, an dem ich ungezwungen kämpfen kann?","Ein Zahn! COOL~ Ah, diese Knochen sind stark! Ich bin mir nicht sicher, ob es Tierknochen oder menschliche Knochen sind ~","Wenn du üben willst, dann übe einfach mit mir. Es gibt keine bessere Art zu üben als zu Kämpfen!",Du bist zu schwach~Hast du nicht genug gegessen?,"Du siehst wirklich fragil aus. Wenn du zu schwach bist, ist es für dich vorbei... Lass mich dir helfen","Es gibt nichts, was sich nicht mit einem Schlag lösen lässt. Wenn nicht, erledigt ein weiterer Schlag den Job.",Komm! Es ist an der Zeit zu kämpfen!,Pass auf!,Kubota Risa,Du willst also nochmal den Geschmack meiner Waffen testen?,Vielen Dank. Also... werden wir kämpfen?,"Du bist der Beste, Senpai. Ich werde es behalten und es gut aufbewahren!","Gestern habe ich endlich den bösen Drachen getötet! Schau, hier ist seine Kralle! Ich gebe sie dir als Beweis unserer Treue!",Wollen wir zusammen auf die Jagd gehen?,Oh! Das ist ein Energiegetränk!,Komm her und schau was ich gelernt habe!,填充,填充,Mit dieser Rüstung kann mir niemand etwas anhaben!,Das ist wirklich ein Wahnsinnsausrüstung!,Willst du mit mir Monster jagen?,Kann ich meine Trophäen hier lassen?,Willkommen zurück!,"Wie wäre es, wenn ich dich zu meiner geheimen Ruhestätte mitnehme, dort gibt es eine Hängematte~","Vergiss nicht deine Arbeitszeit! Es wäre schlecht, wenn du zu spät kommst~",Vergiss nicht deine Belohnungen!,Auf dem Campus ist etwas aufregendes passiert! Sind neue Monster unterwegs?,Niemand kann meinen Hammer stoppen!,Ah… mein Schlag wurde blockiert…,填充,填充,填充,填充
21003,Hani,"Warum hat die Welt diese langweiligen Regeln? Hee hee hee... Lass mich dir helfen, all diese Fesseln zu zerstören!","Willst du ein Gefängnis von innen sehen? Ich versichere dir, dass du dieses Erlebnis nicht vergessen wirst!","Hee Hee Hee.... Du weißt was passiert, wenn du mich wieder berührst~",Gehst du zum Unterricht? Warum befolgst du diese lahmen Regeln...,Willst du mit mir ans andere Ende der Welt fliehen? Wie kann ein Leben mit zu vielen Einschränkungen Spaß machen?,Wo ist der Unterschied? Ein Gefangener in meinem Gefängnis zu sein oder ein Mensch da draußen in einer Welt die von Regel regiert wird?,Die Zahl der Opfer steigt weiter!,Hehehe~,Sugiyama Riho,Ah... was soll dieses Geschenk? Du willst wohl von mir getötet werden?,"Was ich über das Geschenk denke? Nun, ich werde nach diesem Geschenk keine Fragen beantworten!",Hee hee... Verstehst du es endlich? Verlassen wir diese langweilige Welt voller Regeln~,"Ich hasse es bei Regeln und Schwüren gebunden zu sein, aber wenn es dich betrifft, macht es mir nichts aus~",Ah~was machst du wieder hier~,Warum gibst du mir was zu trinken? Mit diesen Fesseln kann ich sowieso nichts ausrichten~,"Pff, warte nur bis ich meine Freiheit wiederhabe. Ich werde das hier alles zerstören!",填充,填充,Ich vermisse meine Gefängniskleidung ein wenig~,"Hast du keine Angst, dass ich den ganzen Campus in Unruhe versetzte, wenn du mir das überträgst?",Nur da wo die Chaos Kreaturen sind fühle ich mich wohl!,Dieser Ort wird meine Festung!,Stör mich nicht!,"Du willst wissen, was ich denke? Ich denke darüber nach, wie ich das Schulgebäude verbrennen kann, wenn am meisten Leute dort sind!",Es ist Zeit für die Arbeit!,"Sammel deine Aufgabenbelohnungen ein! Sag mir später nicht, ich hätte dich nicht erinnert~","Ha, endlich ist der Campus in Aufruhr, aber das ist noch nicht genug!",Ordnung ist wirklich unerträglich!,Vielleicht sollten wir uns besser davon machen~,填充,填充,填充,填充
21004,Nono,"Du willst mein Master sein? Bist du wirklich ein Mann? Wenn du versuchst etwas unanständiges zu tun, mache ich dein Leben zur Hölle!",Jungs sind Schurken! Alle von ihnen! Ohne Ausnahme!,"Wie könnte ich einen Mann vertrauen, mich beschützen? Natürlich ist ein Alarmsystem notwendig!",Bist du ein Stalker? Folgst du mir die ganze Zeit schon? Haha... Meine Warnsignale funktionieren sehr gut.,"Was ich am meisten hasse, sind~gruselige Leute, die mich weiter anstarren~",Ich muss meine Batterien wechseln~ohne sie~kann ich diese Perversen nicht demütigen!,Wie sollte ich mit diesem Punk umgehen?,Quallen-Jet~,Hirota Yuumi,Was ist das? Eklig!,"Hmph. Gut, ich nehme es~","Sieht gut aus, danke~",Was denkst du wer du bist...! Wohin gehst du... Ich nehme deinen Antrag doch an...,Was machst du schon wieder hier du Perversling!,"Schnell gib mir den Erfahrungssaft, sonst treffe ich dich noch aus Versehen mit einem Stromschalg!",Am Ende ist dieser Loser noch zu etwas nutze~,填充,填充,Wofür gibts du mir das? Willst du mich verkaufen?,"Leg die Kleidug hier hin und mach die Tür zu, beobachte mich nicht heimlich!",Willst du das ich das trage? Bist du pervers!,"Wofür hast du mich mit in dein Zimmer genommen? Nur zur Vorwarnung, ich habe meinen Elektroshocker mitgebracht.",Hör auf einfach neben mir aufzutauchen! Nimm dich vor meinen Stromschlägen in Acht!,Dein friedliches schlafendes Gesicht sieht echt süß aus... mein Mr. Perv~,Schnell geh zur Arbeit! Je weiter weg von mir desto besser!,"Sammel die Aufgabenbelohnungen ein! Jetzt, Sofort!","Ah? Die Sache auf dem Campus, ich weiß nichts davon. Geh selber hin und finde es heraus!",Weißt du jetzt wie stark mein Elektrohocker ist!,"Mist, das hat nicht funktioniert...",填充,填充,填充,填充
22001,Roselle,Hmm... Sei mein Model! Ich werde deine besten Momente in meinen Bilder festhalten!,Erschaffe eine Welt... Ein Pinselstrich nach dem anderen.,Schau dir dieses Gemälde an. Es ist ein Ort in meinem Traum. Wie umwerfend~,"Ich habe keine Farbe mehr. Meister, kannst du mir welche kaufen? Ich werde dir dafür ein Gemälde malen!",Mit einem Pinsel und etwas Farbe kann ich meine Gedanken auf dem Papier lebendig machen!,Bewege dich nicht! Ansonsten male ich dich schief!,Lass mich etwas für dich malen!,Lass uns malen!,Nakamura Sakura,Unterbreche mich bei meiner Kunst nicht!,"Vielen Dank für dein Geschenk, ich möchte es zeichnen, ist das okay?",Vielen Dank für dein Geschenk~Ich werde ein guter Künstler sein!,Bitte schau dir dieses Gemälde an~ich trage ein Hochzeitskleid und werde vom Master umarmt... kannst du dieses Bild Realität werden lassen?,Master~Willkommen zurück~,"Mit jedem Strich, komme ich der Wahrheit näher~",Die Verbesserung der Zeichenkünste ist eigentlich die Verbesserung der Wahrnehmung~,填充,填充,"Diese Malausrüstung anzuziehen, ist auch eine Herausforderung!","Willst du, dass ich sie anziehe, oder dir eine male?","Es ist Zeit, um rauszugehen und eine Skizze zu zeichnen~",In Ruhe ein wenig malen~,"Warte kurz, dieses Bild ist gleich fertig gemalt~","Wenn man beginnt zu malen kann man plötzlich viele Sachen sehen, die man vorher nicht bemerkt hat. Wenn der Master Zeit hat, sollte er es auch einmal ausprobieren~","Master, du solltest zur Arbeit gehen~","Master, die Belohnungen sind bereit, vergiss nicht sie einzusammeln!","Der Campus ist ein bisschen anders als früher, es scheint etwas passiert zu sein~","Das ist ein weiterer epischer Kampf, ich sollte die Heldenhaftigkeit aller niederschreiben!",Warum mussten wir nur kämpfen~,填充,填充,填充,填充
22002,Hynel,"Der Sinn des Lebens ist es, meine Aufgaben zu erfüllen. Wer auch immer der Feind sein mag, ich werde nicht verlieren.",Zu viel Ablenkung verwirrt mich. Deswegen bin ich hier allein!,Beide meine Augen sind geschlossen. Der Sinn meiner Existenz liegt in der Dunkelheit.,"Es gibt keine Zukunft auf diesem Weg. Denn was die Zukunft bringt, hat nichts mit mir zu tun.",Nur mit wahrer Stärke kann man einen Felsen bewegen!,Dein Licht ist zu hell. Dieses Licht habe ich noch nie zuvor gesehen... es blendet mich.,Akzeptiere die Aufgabe. Und führe sie aus!,Das ist meine MACHT!,Kawanishi Mai,Das kann ich nicht gebrauchen!,"Gehört es zur Mission, das Geschenk anzunehmen? In Ordnung, ich verstehe.","Natürlich sollte es nicht so sein, aber ich kann die Wärme deines Herzens spüren, die von diesem Geschenk ausgeht... Danke~","Verdient so Jemand wie ich dich überhaupt?... ich verstehe, ich werde nicht mehr davon laufen, sondern ihn mutig umarmen~","Du bist zurück, Senpai~",Schluck für Schluk trinke ich die Power Zufuhr!,"Meine Energie ist aufgefüllt, jetzt bin ich bereit für noch gefährlichere Aufgaben!",填充,填充,Es ist richtig das beste Material für die Ausrüstung zu verwenden~,"Um die Aufgaben zu beenden, ist es wichtig die beste Ausrüstung zu verwenden!",Hynel macht sich auf den Weg~,Das Zimmer hat viel von deinem Stil~,"Die Vorbereitung für die Mission ist abgeschlossen, soll ich aufbrechen?","Ausruhen ist wichtig, arbeite dich nicht zu tode~","Es ist fast Zeit zu arbeiten, schnell mach dich auf den Weg, ich mag es nicht zu spät zu kommen~","Denke dran deine Belohnungen einzusammeln, es wäre eine Schande deine Ressourcen zu vergeuden~","Über die neue Sache, muss ich zuerst mehr Informationen sammeln~",Super einfach~,Es fehlt nur ein bisschen… gib mir noch eine Chance…,填充,填充,填充,填充
22003,Fleur,"Ah! Master, ich hab dich lieb! Sooo sehr...! Ahah ~ Komisch...!","Master, bitte gib mir all deine Liebe~!","Master, ich war ein sehr gutes Mädchen. Gib mir eine Belohnung~","Ah, was für ein herrlicher Schrei.",Immer wenn ich Schmerzen verspüre... fühle ich mich am lebendigsten!,Ich liebe Schmerz! Mehr! Gib mir mehr!!,Peitsche mich hart mit dieser Peitsche!,Liebe mich von ganzem Herzen~,Kouyama Yuki,"Leider hast du das ausgewählt, was ich am meisten hasse... Also wirklich, Master!",Das wäre wirklich nicht nötig gewesen~,"Wow, ist das Geschenk wirklich für mich, Master?! Was hast du dir wieder etwas neues zum Spielen ausgedacht?",Ich bin geehrt Masters Haustier zu werden~bitte kümmer dich auch in Zukunft gut um mich!,"Master, ich habe ewig auf dich gewartet~","Master, gib mir noch ein bisschen mehr","Oh, genau hier! Noch ein bisschen härter, Master!",填充,填充,Hast du noch etwas anderes zur Auswahl?,"Ah, genauso eine Ausrüstung ist die Richtige für mich~","Master, ich folge dir wo immer du hin willst~",Ich werde hier auf dich warten!,"Master, endlich bist du zurück~","Ist es das, was sie Folter der Geduld nennen?",Musst du zur Arbeit gehen? Liebe mich noch einmal vorher~,"Master, ich habe bereits alle deine Belohnungen eingesammelt, denk daran sie am Abend mitzunehmen~",Das was in letzter Zeit am Campus passiert versetzt mich in freudige Erwartungen~,Kämpft stärker! Habt ihr etwa nichts gegessen?,Das ist zu viel für mich~mir wird ganz schwindelig~,填充,填充,填充,填充
22004,Meimi,WOW! Versuchst du mich zu fangen? Großartig! Aber ich werde mich nicht so leicht erwischen lassen.,Stehlen gehört zu meinen täglichen Aufgaben~Ein Hobby-Dieb halt!,Meister~Wenn du dein Taschengeld nicht brauchst~nehme ich es gerne.,"Entschuldigung~Ich bin von dir abhängig, was die Lebenshaltungskosten dieses Semesters angeht~","Ah? Der Kleiderschrank des Masters? Der Kleiderschrank wird kaum genutzt, lass mich ihn für dich verkaufen。",Lass mich einfach dein Herz stehlen!,Lass mich etwas Wichtiges stehlen!,Du kannst mich nicht sehen.,Hino Yumi,Dieses Ding? Ich mag es wirklich kein bisschen~,Ein Geschenk für mich? Was für eine Überraschung! Vielen Dank~,Dieses Ding kann ich wirklich nicht ablehnen~Du willst wirklich mein Herz stehlen~,"Ich habe auf dem Weg eine Blume geklaut, die gut zu meiner Kleidung passt... Hach, ich weiß schon, ich werde sie nach der Zeremonie zurückbringen! Leisten wir schnell den Eid~",Willkommen zurück... Ich habe offensichtlich nichts geklaut!,Exp Saft? Du meinst die Flasche in meiner Hand?,Man muss nur ganz fest daran denken und dann wird das woran man denkt in seiner Hand auftauchen~,填充,填充,"Mir ist egal welche Ausrüstung du mir gibts, das was ich will werde ich früher oder später sowieso besitzen.","Ah, obwohl es ein bisschen merkwürdig erscheint die Hosen eines anderen Mädchens auf dem Kopf zu tragen ist es mein Hobby. Das kannst du doch sicher verstehen, Master!","Mal schauen, ob es heute etwas gibt, was sich für mich lohnt einzusammeln~","Lass mich sehen, was es gutes im Zimmer des Masters gibt~","Ah! Du bist zurück... Ich weiß Bescheid, ich werde die Sachen gleich zurück bringen...","Schnell wach auch, hör auf zu schlafen, ansonsten werde ich mir nicht helfen können, als dich zurück zu stehlen~","Vergiss nicht, dass du arbeiten musst~Ab und zu muss man auch richtig arbeiten!","Master, sammel schnell deine Aufgabenbelohnungen ein, ansonsten kann ich sie nicht länger für dich aufbewahren~","Als ich heute auf dem Campus spaziert bin, habe ich einige erstauntliche Sachen gesehen, es scheint, dass etwas passiert ist, willst du mal schauen gehen?",Ha! Hab dich!,Uups da hast du mich wohl erwischt…,填充,填充,填充,填充
23001,Boro,Kann mein Jojo entladen werden? Cool!,"Hey Hey, Master. Hilf mir, dieses von mir erfundene Jojo auszuprobieren!",Meine Siegerpose! So cool! Ah haha! Ich bin die Beste!,Ouch~Ich hab mich geschnitten!,"Mein Jojo ist wieder kaputt! Lass uns ein neues machen, ein besseres!","Meine Schwestern haben vielleicht gute Waffen. Aber wenn ich sie wäre, würde sich meine in coolere verwandeln.",Lass den Wettbewerb beginnen!,Free Style！,Nakae Mitsuki,Das ist nicht nötig! Unterbrich mich nicht beim Üben!,"Oh, danke sehr.","Danke, dass du uns dieses Geschenk gegeben hast, du bist so nett~","Natürlich nehme ich an, aber du musst mir auch versprechen mir den tollen Trick beizubringen!","Willkommen zurück, erinnerst du dich, dass du versprochen hast, mir den Trick beizubringen?",Meine Yoyo Fähigkeiten haben sich wieder verbessert~,"Ich sollte eine noch bessere Yoyo Technik entwickeln, meinst du nicht auch?",填充,填充,Dieser Faden passt perfekt zu meinem Yoyo!,"Wenn es sein muss, werde ich versuchen mit beiden Händen zu spielen.",Lass mich erst ein paar Minuten üben.,Ist die Decke in diesem Raum nicht zu niedrig? Da kann ich doch gar nicht richtig Yoyo spielen!,"Warte kurz, meine Haare sind noch nicht fertig, Senpai sollte mich so nicht sehen!","Haha, da du schläfst, werde ich meine Yoyo Technik weiter üben~Wenn du aufwachst, mach ich dir was leckeres zum Essen!","Musst du zur Arbeit? Komm nicht zu spät zurück, damit du mich noch ein bisschen weiter unterrichten kannst!","Ich würde die Belohnungen auf dem Weg nach Hause aufsammeln, wenn ich du wäre.","Mein Yoyo ist nicht nur für Vorführungen gedacht, lass uns diese feindlichen Eindringlinge suchen und ihnen eine Lektion erteilen!",Ich wusste das du überrascht sein würdest!,"Tut mir leid, das Yoyo ist hinüber…",填充,填充,填充,填充
23002,Lana,"Komm! Das Talent Lana ist bereit! Es ist wirklich heiß hier, kannst du mir ein Eis kaufen?","Hey~Möchtest du ein Donnereis? Was, warum Donner? Mach dir keine Sorgen über die Details.","Ich habe einen schockierenden Plan ausgebrütet, um mich um diese Bösewichte zu kümmern!",Reibe es ganz langsam... und dann gibt es einen Stromschlag!,Ah~ein sonniger Tag wie dieser ruiniert meine Stimmung. Gewitter sind besser.,Ahh~Langweilig! Bauen wir einen Wettercontroller.,Donner ist so stark!,Die Erde wird zittern!,Tanaka Takako,"Oh, ich mag diese Sachen wirklich nicht...",Danke für dein Geschenk.,Ich mag es sehr!,"Die Objekte, die ich herstelle, sind wie meine Kinder. Du hast mir so viel geholfen. Deshalb bist du auch wie ihr Vater. Deshalb... willst du noch mehr Kinder.. äh, ich meine Objekte mit mir herstellen?",Willkommen zurück! Fass es nicht an~,Getränke schmecken kalt besser~,"Sollen alle, die auf mich herabschauen, mal einen Eindruck von meinem Blitzschlag bekommen!",填充,填充,Die Wetter Kontrollmaschine ist bereit!,Schutzkleidung? Das wird doch wohl keine einschränkenden Wirkung auf meinen Blitzschlag haben?,Das heutige Ziel ist es ein paar Bad Boys mit meinem Blitz zu grillen!,"Mach dir keine Sorgen, meine Ausrüstung wird nicht explodieren.","Senpai, komm schnell, ich führe dir einmal meine neue Experimentausrüstung vor~","Welche Materialien brauche ich für diesen Teil? Wenn Senpai aufwacht, werde ich ihn fragen.","Senpai, von der Arbeit von der du gesprochen hast, ist das heute?","Du hilfst mir immer so viel, da macht es mir gar nichts aus, deine Belohungen für dich einzusammeln, komm um sie die abzuholen~","Meine Blitzkontrollausrüstung ist noch nicht ganz perfekt, aber wir können heute wieder Tests durchführen. Lasst uns mit den Feinden dort drüber anfangen~","Das ist erledigt, schnell lass uns Soft Drinks kaufen und Zuhause trinken!",Das ist nichts was Strom leiten kann!,填充,填充,填充,填充
23003,Sasuke,Geh mir aus dem Weg. Behindere meine Mission nicht! Es sei denn......,Ninjutsu im Koga-Stil ist das Stärkste! Das ist ein Fakt!,"Denke nicht einmal daran, mir Befehle zu erteilen. Es sei denn, du willst von dieser Welt einen frühen Abschied nehmen!","Hmph! Warum Menschen retten, die nicht einmal an sich glauben?",Es gibt kein Entrinnen im Ninja Wörterbuch. Wir kämpfen bis zum Ende.,"Wenn du nicht sterben willst, dann geh mir aus dem Weg.",Wen soll ich jetzt töten?,Meine geheime Technik!,Morinaga Rika,Ein echter Ninja braucht keine Dekoration.,Wen soll ich töten?,"Ein echter Ninja... kann einem Geschenk nicht widerstehen, danke~","Wenn du nichts dagegen hast, werde ich ab heute für dich kämpfen.","Wie gut, dass du ohne Probleme zurückgekehrt bist~",Um noch stärker zu werden!,"Ich habe eine neue Technik gelernt, wer bietet sich zum Ausprobieren an?",填充,填充,Kann man so etwas Ausrüstung nennen?,"Ausrüstung ist wichtig, aber oft kann man nur auch sich selber vertrauen!","Ich werde dem Feind beibringen, dass er sich den falschen Gegner ausgesucht hat!",Heute ruh ich erstmal aus. Rom wurde nicht an einem Tag erbaut.,"Ich muss aufpassen, dass Senpai mich nicht erwischt, vielleicht kann ich die Unsichtbartechnik ausprobieren~","Also wirklich, obwohl du mir so schlafend dein Vertrauen zeigst, ist es doch ein bisschen unvorsichtig.","All meine Ausrüstung ist mit Geld gekauft, deshalb weiß ich, dass Arbeiten eine sehr wichtige Sache ist!","Immer muss ich dich an die Belohnungen erinnern, dir selber scheint das nicht wichtig zu sein...","Wie passend, es scheint in der Nähe vom Wohnheim etwas passiert zu sein, sicherlich ist wieder ein Feind unterwegs. Lass uns schnell hingehen und unsere neuen Tricks an ihnen testen!",Wie unbrauchbar!,"Sich zurück zu ziehen, ist um das nächste Mal noch stärker zuzuschlagen.",填充,填充,填充,填充
23004,Schamane,"Ha, jemand hat mich gefunden. Sieht so aus, als wäre ich noch nicht mit meinen Schattenkräften vertraut.",Sprich nicht mit mir!,"Der Fluch, der auf mir liegt, wurde zu meiner Stärke! Unglaublich!",Der Schatten macht mir Angst.... Bitte rette mich....,"Du musst mehr trainieren! Damit der Schatten dich nicht kontrolliert, sondern du den Schatten!",Ich bin ein Attentäter aus der Wüste! Hast du keine Angst mit mir zu reden?,Ich allein bin mir schon genug...,Schatten!,Mori Nanako,Attentäter brauchen das nicht!,Ein Geschenk für mich. Hast du dir das auch gut überlegt?,"Etwas, dem ich nicht widerstehen kann... ein paar Tage mir dir zusammen zu sein~","In meinem Herzen bist du die Sonne, die mir Hoffnung und Glück gibt. So war es immer und so wird es auch immer sein.",Du bist heute wieder zu mir gekommen~,Der Schatten ist dunkler geworden.,Die Schatten sind bereits unter meiner Kontrolle!,填充,填充,Dieses Messer wird die Feinde zittern lassen!,"Die Schatten sind nicht allmächtig, deshalb ist eine Ausrüstung auch für mich wichtig.","Heute ist es düster, das ist meine Welt~",Ist es vielleicht möglich eine Schaukel in diesem Raum hinzuzufügen?,Willst du mit mir das Schattenspiel spielen?,"Nachdem ich so lange mit Senpai zusammen war, weiß ich nun erst wieder, wie einsam es sich allein anfühlt...","Dein Wecker hat geklingelt, es ist Zeit zur Arbeit zu gehen~",Als Autragskiller ist es für mich am Wichtigsten nach getaner Arbeit bezahlt zu werden,"Es ist sehr gefährlich dort, Senpai lass mich erstmal die Lage checken!",Ihr werdet alle in eurem eigenen Schatten stehen!,Verdammt! Das ist nicht das beste Wetter für meine Kräfte…,填充,填充,填充,填充
