id,name,title,text
425,Lumi,Einsamer Norden,"Bevor sie an die Akademie kam, hatte Lumi nur äußerst selten Kontakt zu anderen Lebewesen. Es ist fast schon ein bisschen ironisch, dass die einzigen Lebewesen, zu denen sie regelmäßig Kontakt hatte, die Chaos-Monster sind. Jedes Mal, wenn sie mal wieder eine Chaos-Kreatur zur Strecke gebracht hat, steht sie lange da und denkt nach. Außer ihrem Schnee und Eis und ihren Gletscher, hat sie wirklich nicht viel da oben im hohen Norden. Einmal im Jahr kommen Zugvögel vorbei und bringen ihr kleine Geschenke aus dem Süden mit und erzählen Geschichten... Auch wenn es ihr schwerfällt und es oft einsam ist, Lumi hat ihr Schicksal mit Stolz und auf ehrwürdige Weise angenommen. Sie ist nun mal die Hüterin des Nordens."
426,Lumi,Endloser Frühling,"Nachdem sie an die Akademie gekommen war, erblickte Lumi zum ersten Mal die Schönheit einer blühenden Blume im Sonnenschein. Sie war sprachlos von diesem Anblick und war begeistert, als sie herausfand, dass Blumen einfach so aus der Erde wachsen und wie sie sich entwickeln. Zuvor hatte sie immer nur von der Reise schon nahezu vollständig vertrocknete Blumen als Geschenk von den Zugvögeln bekommen. Wie sie so da stand inmitten eines blühenden Blumenmeers auf dem Campus, fasste sie einen Entschluss: Sie wollte mit ihren eigenen Händen einen Rosenstrauch im Garten der Yume Akademie anpflanzen und ihn auf seiner Reise begleiten. Sie wollte sehen, wie er langsam wächst, immer höher steigt und die Blüten sich schließlich öffnen. Und sie wollte mit eigenen Auge die vier Jahreszeiten sehen und erleben. Die Vögel haben ihr schon viele spannende Geschichten darüber erzählt..."
427,Robbie,Geheimnis,"
[c][f55090]Geboren: [-][/c]29ter April
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Glückskatze & Öko-Flasche
[c][f55090]Mag: [-][/c]Kamera & Notizbuch"
428,Robbie,Soziale Phobie?,"Robbies gigantischer Mecha wirkt fast schon bedrohlich auf andere Menschen, weshalb sich nur sehr wenige trauen, sie anzusprechen. Robbie selbst ist jedoch äußerst scheu und schreckhaft. In ihren Augen steckt die Welt voller Ungewissheiten und Gefahren. Woher soll man wissen, ob die Person einem gegenüber gute oder böse Absichten hat? Um zu vermeiden, dass sie durch eine falsche Einschätzung der Person oder der Lage Schaden erleidet, wählt sie immer den für sie geschicktesten Weg: Weglaufen. Hinzu kommt noch, dass ihr Mecha, Irene, ein bedrohliches und angsteinflößendes Bild abgibt, weshalb sich die Leute noch weniger trauen, sie anzusprechen. Das kommt Robbie natürlich gerade recht... Deshalb fällt es ihnen sehr schwer, sich in die Gesellschaft zu integrieren, sei es nun aufgrund von Robbies sozialer Phobie oder ihres riesigen Mechas. Ob sie sich wohl manchmal wünscht, dass alles anders wäre...?"
429,Robbie,Irene,"Irene ist die Künstliche Intelligenz, die in Robbies Mecha eingebaut wurde. Für Robbie ist Irene fast so etwas wie eine Zwillingsschwester. Nur Irene kann die teilweise zusammenhangslosen Wörter Robbies verstehen, ihre Gefühle erfassen und entsprechend darauf reagieren. Nur Irene weiß wirklich, wie man mit Robbie und ihren Gefühlen umgehen sollte. Das ist vermutlich auch ein Grund, warum die beiden so eng miteinander verbunden sind und warum Robbie Irene so vertraut. Doch je länger Robbie nur mit ihrer AI Zeit verbringt, desto mehr koppelt sie sich ab von der Außenwelt und desto abgeneigter ist sie dem Austausch mit den anderen. Wie könnte man Robbie am besten helfen, sich den anderen zu öffnen? Diese Frage beschäftigt viele auf dem Campus..."
430,Robbie,Mut zum Wandel,"Es ist sehr leicht, von den Ängsten und Herausforderungen des Erwachsenwerdens überwältigt zu werden. Doch all diese Ängste  werden mit der Zeit verschwinden. Sogar Robbie schaffte es eines Tages cool und gelassen vor den anderen zu stehen (""cool und gelassen"" im Vergleich zu ihrem früheren Auftreten). Auch wenn man ihr die Unsicherheit noch ansehen konnte, so wurden wenigstens ihre einst so unzusammenhängenden Worte zu einem normalen Redefluss. Sie versuchte immer öfter sich von Irene loszumachen und auch ohne ihre Hilfe mit den anderen Mädchen Freundschaften zu schließen. Die anderen waren mehr als nur überrascht von diesem plötzlichen Wandel. Allen voran Senpai, der immer dachte, dass er Robbie keine große Hilfe dabei sei, sich zu öffnen und ihre Ängste zu überwinden. Bis er eines Tages einen anonymen Dankesbrief erhielt----- ""Danke dir, dass du mir dabei geholfen hast, den Mut zu finden, um mich dieser Welt zu stellen. Ich hoffe, dass wir auch in Zukunft viel gemeinsam erleben können~"""
431,Maya,Geheimnis,"
[c][f55090]Geboren: [-][/c]21. Dezember
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Heiligenschein & Mystische Rose
[c][f55090]Mag: [-][/c]Skelettkissen & Märchenbuch"
432,Maya,Herrin des Chaos?,"Der Titel ""Herrin des Chaos"" ist eigentlich keiner, auf den man unbedingt stolz sein kann. Bevor Maya lernte, wie man Gut und Böse und Richtig und Falsch voneinander unterscheidet, saß sie als Göttin immer in ihrem Tempel und wurde von allen möglichen Leuten angebetet. Dort saß sie, mit einer kalten Miene und einem verwirrten Geist. Sie konnte zwar den Chaos-Lord auf Wunsch herbeirufen, doch sie verstand nie, was der Sinn dahinter sein sollte. So ging sie Tag ein Tag aus mit dem Chaos-Lord umher und ""löste"" die Probleme ihrer Anbeter, ohne sie wirklich zu verstehen. Auch wenn sie fand, dass diese Menschen ihre Probleme auf eine merkwürdige Art und Weise lösten, so hatte sie dennoch das Gefühl, dass all diese Personen etwas hatten, was sie nicht hatte. Doch was war das? Mit der Zeit empfand Maya mehr und mehr ein Gefühl der Einsamkeit. Sie hatte das Gefühl, dass es niemanden auf der Welt gibt, der sie versteht und dass sie die anderen auf dieser Welt nie verstehen wird."
433,Maya,"Dieses ""etwas""","Sie traf Senpai, als sie mal wieder mit dem Chaos-Lord unterwegs war und eine ""Sorge"" eines Anbeters beseitigte. Die Einstellung, die Senpai und Anastasia gegenüber dem Chaos hatten, überraschte sie. Sie waren die ersten Leute, die nicht zu ihr und ihrer Position als ""Herrin des Chaos"" aufsahen und sogar gegen ihre Vorgehensweise ankämpften. Maya hatte keine besondere emotionale Bindung zu dem Chaos, denn sie wusste, dass wenn es ausgelöscht würde, dass es einfach wieder neu entstehen würde. Doch da war etwas in dem Blick der beiden, dass sie nicht verstehen konnte, aber sich sicher war, dass sie selbst es nicht hatte. Dieses ""etwas"" oder dieses Gefühl im Blick der beiden - was war das nur? Maya wurde neugierig und begann nachzudenken. Was war das nur, das alle anderen hatten, aber sie nicht?"
434,Maya,"Die ""große"" Maya","Nachdem Maya an die Yume Akademie gekommen war, begann sie ihr Allgemeinwissen zu erweitern und ihre Selbstreflexion zu stärken. Dennoch tat sie oftmals Dinge, die die anderen Mädchen nicht nachvollziehen konnten. Die arrogante Art und Weise, zum Beispiel, wie sie sich selbst immer als ""die große Maya"" bezeichnete. Alle anderen Menschen um sie herum betrachtete sie häufig einfach nur als ihre ""Helferlein"", als ihre ""Untergebenen"". Außer vielleicht Senpai und Anastasia. Aber auch die beiden waren einfach nur ""Helferlein"", wenn auch ganz besondere vielleicht. Ihr ganzes Leben wurde sie immer nur von allen angebetet. Kein Wunder also, dass sie sich auf dem Campus manchmal so verhielt, als sei das ihr eigener Palast. An ihrer Selbstreflexion muss sie wohl noch arbeiten..."
435,Carmen & Bonnie,Geheimnis,"
[c][f55090]Geboren:[-][/c] 14ten Feb.
[c][f55090]Sieht aus wie:[-][/c] 15
[c][f55090]Mag nicht:[-][/c] Schachfigur & Schal
[c][f55090]Mag:[-][/c] Yoyo & Puppe"
436,Carmen & Bonnie,Diebeszwillinge,"Carmen und Bonnie. Von Geburt an waren die beiden wie ein Leib und eine Seele. Unzertrennlich. Gemeinsam leben sie nach ihren eigenen Ansichten und streiften so durch die Welt, frei von Sorgen und ohne Rast, wie zwei Schmetterlinge. So zogen die beiden umher und wie einst Robin Hood gingen sie und stahlen von den Reichen, um es den Armen zu geben und so den Schwachen auf dieser Welt zu helfen. Und auch wie einst Robin Hood, ernteten die beiden den Hass der Oberschicht und wurden von dem einfachen Volk geliebt. Ihr Aufenthaltsort war stets geheim und ihre Legende war in aller Munde."
437,Carmen & Bonnie,Herz aus Gold,"Ein Schmetterling befreit sich aus seinem Kokon, löst sich von jeglicher Bindung und streift frei und unbeschwert über Wiesen und Felder, schön und bezaubernd. Carmen wie ein ruhiger, tief dunkelblauer Himmelsfalter, Bonnie wie ein farbenprächtiger, lebendiger Agrias-Schmetterling aus den Tiefen des Dschungels. Doch eines haben sie gemeinsam: Beide haben ein Herz aus Gold. In dieser großen und durcheinandergeratenen Welt stehen die beiden weiterhin für ihre Werte und nutzen ""out of the box""-Methoden, um das Gleichgewicht in dieser Welt aufrecht zu halten und die Würde der Armen und Schwachen zu beschützen. Und wie ein Schmetterling, der Blüten bestäubt, so hinterlassen auch Carmen und Bonnie überall ihre Spuren."
438,Carmen & Bonnie,Hüterinnen Gottes,"Carmens und Bonnies Diebeskünste sind außerordentlich. Dennoch würden sie ihre Fähigkeiten niemals missbrauchen. Sie sehen sich als Boten der ""Götter"" und ihr Auftrag ist es, die Schwachen und Armen zu schützen. Und obwohl sie als ""Hüterinnen Gottes"" das gleiche Ziel vor Augen haben, so sind ihre Charaktere dennoch stark voneinander abweichend. Carmen, die Ältere der beiden, wirkt manchmal etwas kalt und nach innen gekehrt und kommt nicht mit jedem gut aus. Bonnie hingegen ist warmherzig und zeigt auch gerne ihre Gefühle. Doch auch wenn das so ist, so sind die beiden trotzdem unzertrennlich und haben die gleichen Grundsätze und Ansichten. Denn nur da sie immer zusammengehalten haben, konnten sie zu solch großen Legenden werden."
439,Hermes,Geheimnis,"
[c][f55090]Geboren: [-][/c]26ter November
[c][f55090]Sieht aus wie: [-][/c]24
[c][f55090]Mag nicht: [-][/c]Teufelsfrucht & Vampirmaske
[c][f55090]Mag: [-][/c]Rum & Glückskatze"
440,Hermes,Habgier?,"Hermes Auftreten wirkt sehr abgeklärt und für manch einen vielleicht sogar ein wenig gleichgültig. Tatsächlich ist das einzige, was Hermes Aufmerksamkeit so richtig auf sich ziehen kann, Geld. Das mag zwar etwas übertrieben klingen, ist es aber nicht. Sobald jemand anfängt über Liebe, Träume, Frieden oder Ähnliches zu reden, verdreht sie gelangweilt die Augen und fragt, ob man durch solch sinnlose Diskussionen auch Essen auf den Tisch bekommen könnte. Die meisten Leute reagieren meist einfach nur mit Schweigen auf solche Anmerkungen. Ihre Überzeugung von sich selbst und ihren Ansichten haben ihr nicht gerade Beliebtheit unter den Mädchen eingebracht. Doch darum schert sie sich nicht wirklich und verfolgt weiterhin ihr Lebensziel: die Anhäufung von Geld. Warum sie so handelt, das weiß niemand so recht."
441,Hermes,Freunde,"Solange es nicht um Geld geht oder ihre Geschäfte geht, verhält sich Hermes gleichgültig, ja fast schon ein bisschen achtlos. Leute, die sie nicht gut kennen, würden ihr daher nie vertrauen. Deshalb hat sie nur sehr wenige echte Freunde und verbringt die meiste Zeit mit ihren Trinkfreunden oder alleine. Doch Hermes hat schon so viel erlebt und so viele Menschen kennengelernt in ihrem Leben, dass ihr das egal ist. ""Solange ich mein eigenes Ding durchziehen kann, bin ich Gott schon dankbar."" Doch unter all den Mädchen gibt es eine, die Hermes wichtig ist: die Abteilungsleiterin der Finanzabteilung, Vera. Vielleicht fühlt sie sich Vera nur deshalb verbunden, weil auch sie jeden Tag mit Geld zu tun hat oder vielleicht, weil sie hofft, eines Tages mit dem talentierten Zahlengenie gemeinsam ein Projekt starten zu können."
442,Hermes,Das wahre Allheilmittel,"Doch selbst die sonst so gleichgültige Hermes hat eine emotionale Seite, auch, wenn diese kaum jemand kennt. Vor allem, wenn sie in einem Kampf mal wieder mit der dunklen Seite des Lebens und dem Tod konfrontiert wird, verfällt sie oft in langes Schweigen. Auch sie weiß, dass Geld nicht ein Allheilmittel ist und dass es gerade in Zeiten von Schmerz und Trauer nicht immer Gesundheit und Glück bringen kann. Trotzdem kreisen ihre Gedanken tagein und tagaus unkontrollierbar um dieses Thema. Warum? Alle wissen, dass Hermes schon sehr viel Erfahrungen gesammelt hat, bevor sie an die Akademie kam. Das wilde Stadtleben hat sie genauso erlebt, wie die einsamen Einöden dieser Welt. Seitdem Geld existiert, sind die Menschen bereit alles dagegen einzutauschen: ihre Gutherzigkeit, ihr Ansehen, ihre Macht, ja sogar ihre Würde. Hermes gibt es zwar nur ungern zu, aber auch sie weiß, dass da ein Stückchen Wahrheit drin steckt... Und obwohl sie noch so viel Geld angehäuft hat, so gibt es weiterhin schmerzvolle Dinge, bei denen Geld keine Abhilfe leisten kann. ""Wenn also Geld nicht das Allheilmittel und nicht die Antwort auf all die Fragen in dieser Welt ist, was ist es dann?"" Diese Frage beschäftigt sie schon seit langem."
443,Lord Dracula,Geheimnis,"
[c][f55090]Geboren:[-][/c] 12ter Dez.
[c][f55090]Sieht aus wie:[-][/c] 22
[c][f55090]Mag nicht:[-][/c] SF Pistole & SF Brille
[c][f55090]Mag:[-][/c] Schwarzen Tee & Vampirmasken"
444,Lord Dracula,Vergötterung,"Dracula hat unzählige Anbeter und Verehrer und sie ist sich dessen bewusst und auch stolz darauf. Ihre Verehrer und sie selbst sehen Dracula als etwas Besseres, als die vollkommenste Existenz auf Erden, als die Verkörperung der Perfektion. Sie werfen sich ihr vor die Füße, während sie von ihrem Podest gleichgültig auf sie herunter lächelt, ihre Wünsche erfüllt und sich in ihrer Dankbarkeit und Vergötterung badet."
445,Lord Dracula,"""Gottheit""?","Viele wenden sich in Notsituationen an Dracula, die diese Hilferufe grundsätzlich nicht abweist. Doch ihre ""Gutmütigkeit"" entspringt aus reiner Geringschätzung gegenüber den anderen, denn sie sieht sich selbst als eine Art Göttin, die über allen und allem steht. Doch im Vergleich zu einem Gott, der sich seiner Verantwortung bewusst ist und Nachsicht zeigt, wird sie schon bei dem kleinsten Widerspruch oder Zögern gegenüber ihren Anweisungen zornig."
446,Lord Dracula,Bestätigung,"Dracula braucht die Loyalität und das Vertrauen anderer, um sich in ihrer Haut wohlzufühlen und fühlt sich durch ihre Verehrer und deren Vergötterung in ihrer Rolle bestätigt. Sie würde es nie zugeben, auch nicht gegenüber sich selbst, aber wenn diese Bunde brechen würden, dann würde sie ihren Glanz verlieren und im Nichts versinken. Daher wird sie nicht zögern, diejenigen, die sie hintergehen und ihr Vertrauen missbrauchen, auf das übelste zu bestrafen."
447,Cygmar,Geheimnis,"
[c][f55090]Geboren: [-][/c]15. November
[c][f55090]Sieht aus wie: [-][/c]19
[c][f55090]Mag nicht: [-][/c]Kirschfächer & Mystische Rose
[c][f55090]Mag: [-][/c] Märchenbuch & SF Brille"
448,Cygmar,Überhebliche Bescheidenheit,"Schon seit sie klein ist, steht Cygmar oft im Zentrum. Aufgrund ihrer coolen Looks und ihres Talentes am Computer wird sie meist überall von preisenden und lobenden Worten empfangen. Doch sie nimmt diese Lobpreisungen meistens nicht zu ernst und ist sogar manchmal genervt von ihnen, da sie sich sicher ist, dass vieles nicht ernst gemeint ist. Da sie selbst so talentiert im Programmieren ist, kann sie oftmals nicht nachvollziehen, warum andere sich so schwer damit tun. ""Programmieren ist gar nicht so schwer, wie ihr immer denkt"", sagt sie dann immer. Für manch einen mag das arrogant klingen, andere wiederum finden, dass sie nur versucht, bescheiden zu sein."
449,Cygmar,Sinn des Lebens,"Cygmar ist eine Einzelgängerin und unterhält sich nicht gerne mit anderen. Sich mit anderen abzugeben, ist reine Zeitverschwendung für sie. Sie nutzt die Zeit lieber, um alleine in ihrem Zimmer an ihren Codes zu schreiben. Doch ihr Leben besteht nicht nur aus Coden, sie beschäftigt sich auch gerne mit Kunst und Philosophie und liest unheimlich gerne Comics, vor allem solche, die über die großen Fragen des Lebens philosophieren. Dadurch versucht sie den ""Sinn des Lebens"" und auch ihren eigenen Sinn in der Gesellschaft zu finden. Bisher ist ihr das leider noch nicht gelungen..."
450,Cygmar,Seelenverwandt,"Viele denken, dass Cygmar eine sehr rationale Person ist, aber in Wahrheit ist sie eine kleine Idealistin. Sie glaubt, dass ihr Talent dazu beitragen kann, die Welt zu einem besseren Ort zu machen und dass ihre Codes der Rahmen für diese ""neue Welt"" sein können. Tief in ihrem Inneren wünscht sie sich jemanden, mit dem sie diesen Traum teilen kann und der sie, ohne viel zu reden, versteht. Einen Seelenverwandten, könnte man fast sagen. Ob sie so jemanden wohl an der Yume Akademie finden wird?"
451,Chizuko,Geheimnis,"
[c][f75090]Geboren: [-][/c]28ter Juli.
[c][f55090]Sieht aus wie: [-][/c] 15
[c][f55090]Mag nicht: [-][/c]Schal & Märchenbuch
[c][f55090]Mag: [-][/c] Taschenlampe & Notizbuch"
452,Chizuko,Ein reines Herz,"Jemand hat Chizuko mit der ersten Quelle des Wassers in den Bergen verglichen, weil sie so rein und klar ist. Trotz ihrer gesundheitlichen Probleme seit der Kindheit hat sie einen natürlichen Optimismus. Im Schrein teilt sie gerne mit anderen ihre Freude. Obwohl es ihr nicht direkt gesagt wurde, erfuhr Chizuko von den Erwachsenen, dass sie ein reines Wesen ist, das ewig von Gott begünstigt wird. Deshalb ist sie sich sicher, dass es ihre Aufgabe ist, anderen Menschen Freude zu bereiten."
453,Chizuko,Immer positiv sein,"Chizuko lässt sich niemals von ihren Gefühlen leiten. Sie liebt diese unvollkommene Welt, trotz ihres Chaos, ihrer Kriege, Missverständnisse und Spaltungen... Sie glaubt immer, dass es in der Zukunft etwas Besseres geben wird. Sie ist sehr gesprächsbereit und unterhält sich gerne mit anderen, auch mit Fremden, egal wen sie trifft. Ihre Freunde lieben ihr Lächeln und fragen sich, ob sie niemals deprimiert war. Eigentlich hat sie sich bemüht, die Grautöne zu verbergen, um sich von ihrer besten Seite zu zeigen. Sie ist eine kleine Sonne, wie könnte sie von einer dunklen Wolke der Traurigkeit bedeckt sein?"
454,Chizuko,Einsamer Vogel,"Chizukos Denken ist so beweglich und sprunghaft, dass sie immer einen Weg zum Sprechen finden kann, sowohl mit den Bergbächen als auch mit den Vögeln in der Luft. Wenn sie allein im Wald oder am Meer spazieren geht, kann sie auch einige Erkenntnisse gewinnen. Aber wenn sie das ganz fröhlich mit anderen teilt, erhält sie oft keine Antwort. Es ist nicht leicht, Menschen zu treffen, die auf der gleichen Frequenz denken. Deshalb fühlt sie sich einsam. Sie ist ein kleiner Vogel, der es nicht ertragen kann, in einem Käfig eingesperrt zu sein, und der oft nach draußen gehen muss. Aber die Welt draußen ist so weit und groß, dass sie die Einsamkeit ausstehen muss, während sie gleichzeitig etwas Neues und Aufregendes erlebt."
455,K.M. Erleuchterin,Geheimnis,"
[c][f55090]Geboren: [-][/c]4ter Mai
[c][f55090]Sieht aus wie: [-][/c]19
[c][f55090]Mag nicht: [-][/c]Werkzeug & Vampirmaske
[c][f55090]Mag: [-][/c]Schwarzen Tee & Notizbuch"
456,K.M. Erleuchterin,Drehbuch,"Go ist das Spiel, das am meisten Weisheit erfordert. Doch selbst wenn jeder Zug gut durchdacht ist, kann das Endergebnis nicht vollständig kontrolliert werden. KongMing kannte das Go-Spiel gut, aber eines Tages beklagte sie sich, dass sie nichts darüber wusste. Seitdem hat sich ihr Spiel beim Go so viel wie nie zuvor verbessert, aber im Gegensatz dazu ist ihr Kampfgeist dabei gesenkt. Es kommt, wenn es kommen muss. Das kann man nur akzeptieren. Das Universum hat das Drehbuch für alles auf der Welt bereits geschrieben und unser Weg geht bereits in seine Richtung."
457,K.M. Erleuchterin,Geschenk des Universums,"KongMing scheint die Geheimnissen des Lebens so gut gekennt zu haben, dass verwirrte Menschen besonders gerne zu ihr kommen, um über das Leben zu reden. Auch wenn sie keine direkten Ratschläge gibt, können die Menschen dennoch Erkenntnisse aus den Gesprächen ziehen. Sie weiß, dass niemand den anderen seine eigene Meinung aufzwingen darf. Es ist schon selten, wenn man etwas von ihren Worten lernen kann. Die Menschen wissen noch so wenig über die Regeln des Universums. Auch KongMing kann nicht mit Sicherheit sagen, was richtig und was falsch ist. Das Einzige, was sie ihr sicher ist, ist, dass man das Geschenk des Universums annehmen soll und dann in Zukunft leichter leben wird."
458,K.M. Erleuchterin,Stern der Nacht,"KongMing glaubt nicht an einen bestimmten Gott. Sie glaubt an die Regeln, deren Schöpfer ein Wesen aus einer höheren Dimension ist, nämlich die Götter. Im Universum sind die Sterne über die große Dunkelheit verstreut und bewegen sich alle nach denselben Regeln auf ihren eigenen Bahnen. Sie glaubt, dass dies das Drehbuch ist, das von diesem höheren Wesen seit Anbeginn der Zeit geschrieben wurde. Und die Menschen, auch du und ich, können sich einer bestimmten Regel nicht entziehen -- ""Der Mensch denkt, Gott lenkt""."
459,Silcotti,Geheimnis,"
[c][f55090]Geboren:[-][/c] 24ter Okt.
[c][f55090]Sieht aus wie:[-][/c] 18
[c][f55090]Mag nicht:[-][/c] Puppe & Teufelsfrucht
[c][f55090]Mag:[-][/c] Regenschirm & Märchenbuch"
460,Silcotti,"""Eine Lady""","Unter der Leitung ihrer Mutter ist Silcotti zu einer zurückhaltenden und höflichen Lady erzogen worden, auch wenn sie ein wenig rebellisch war. Doch nun ist der Mann, in den sie sich verliebt hat, gar kein Gentleman, weshalb ihre guten Manieren nicht mehr nützlich sind. Es gibt so viele Konkurrenten um ihn herum, die alles machen könnten, nur um sein Herz zu erobern. Um wettbewerbsfähiger zu werden, hat Silcotti ihre Lehrerin Hottie um Hilfe gebeten und das Handbuch bekommen, mit dem sie ihren Charme als Frau verbessern können sollte.\n「Frau Lehrerin sagte, ich solle einfach den Inhalt... Ahhh! Wie kann ich mich auf eine so schamlose Weise verhalten!」"
461,Silcotti,Nachtschatten Skorpion,"Es war eine dunkle Nacht, als ein dunkler Schatten von Dachvorsprung zu Dachvorsprung sprang. In der Stadt herrschte damals Chaos. Als die Leute den dunklen Schatten sahen, eilten sie nach Hause und verschlossen ihre Türen und Fenster. Die alte Frau, die Süßkartoffeln verkaufte, stolperte sich inzwischen und war im Begriff zu fallen, als der dunkle Schatten herbeieilte -\ndie alte Frau schloss verzweifelt die Augen, aber der Schatten hielt nur ihren Körper fest, als sie zu fallen drohte, und sagte ihr, sie solle vorsichtiger sein. Seitdem hat die Stadt eine Wächterin der Nacht, die von den Menschen respektvoll ""Nachtschatten Skorpion"" genannt ist.\n「Nein... bitte nenn mich nicht bei diesem Namen!」Es ist Silcotti so peinlich, dass sie fast ohnmächtig werden würde."
462,Silcotti,Skorpions Herz,"Die Klinge in Silcottis Händen wurde direkt in Richtung der Brust der Frau geschickt, die ihr ihr Leben gegeben und sie erzogen hat. Sie schrie verzweifelt und hilflos auf und versuchte mit aller Macht, ihre Hände zurückzuziehen, konnte aber nur zusehen, wie sich die scharfe Spitze der Klinge in die Brust ihrer Mutter bohrte. Sie konnte die anderen Stimmen nicht mehr hören. Die einzige Stimme kam aus ihrem Kopf: ""Das ist es, was deine Mutter will und was du beschützt hast...""\n「Nein, das ist nicht was ich will!」 In diesem Augenblick erhellte sich der Nachthimmel mit einem blendenden roten Licht."
463,Eve,Geheimnis,"
[c][f55090]Geboren: [-][/c]23ter Juni
[c][f55090]Sieht aus wie: [-][/c]23
[c][f55090]Mag nicht: [-][/c]Schwarzen Tee & Rum
[c][f55090]Mag: [-][/c]Märchenbuch & Ewiges Terrarium"
464,Eve,Die perfekte Frau,"Immer so elegant und gelassen, zeigt Eve keine Anzeichen von Müdigkeit. Sie stellt strenge Anforderungen an sich selbst, führt einen disziplinierten Lebensstil und ernährt sich gesund. Sie hasst die Menschen ohne Manieren und hält die Würde von Manieren für wichtiger als Respekt. Ja, sie hasst die Menschen ohne Anstand, die in ihren Augen nur als erbärmlich bezeichnet werden können. Ihre edle Haltung zieht die Leute an und sie werden immer ihre treuen Verfolger sein. Sie sieht unglaublich perfekt aus, und selbst im Angesicht einer Niederlage ist sie stets so ruhig, als sei sie sich sicher, dass sie den Sieg bald erringen wird."
465,Eve,"""Atmende Werkzeuge""","Eve ist so sanft wie eine große Schwester, die sich gleichzeitig um alle kümmert, während sie sich manchmal so arrogant benimmt, dass man oft nicht weiß, wie viel man ihr bedeutet. So eine unberechenbare Frau wie sie hat unzählige Menschen dazu gebracht, ihr zu folgen, als wollten sie einen Wind einfangen. Eigentlich ist sie eine gefühllose Person. Das alles macht ihr nichts aus, weil alle Menschen in ihren Augen nur atmende Werkzeuge sind. Wird ein Werkzeug eine Emotion oder ein Gefühl haben?"
466,Eve,Utopia,"Eve ist eine absolute Idealistin, die noch nie jemandem Treueid geleistet hat, auch nicht gegenüber Kratos. In ihrem Kopf hat sie sich bereits ein Ziel gesetzt: eine utopische Welt zu schaffen, in der sie der höchste moralische Maßstab ist. Und diese Welt kann nur von ihr skizziert werden. Sie nutzt jeden, der ihr zur Verfügung steht, und setzt alle Mittel ein, ob edel oder unedel, um das zu erreichen, was sie sich wünscht, auch wenn sie noch nicht weiß, wie diese Welt wirklich aussehen wird. Aber sie ist sich sicher, dass das Glück ihr immer hold sein wird."
467,Cupid,Geheimnis,"
[c][f55090]Geboren: [-][/c]7ter August
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Rum & Vampir Maske
[c][f55090]Mag: [-][/c]Schleuder & Game Boy"
468,Cupid,Freches Kind,"Für Außenstehende ist Cupid ein launisches, selbstsüchtiges und freimütiges Kind. Das macht sie nicht umgänglich. Sie selbst hat es aber nie geleugnet: ""Ich bin der Mittelpunkt meiner Welt. Was ist der Sinn des Lebens, wenn ich nicht dafür sorgen kann, dass ich glücklich bin?"" Hätte ein anderes Mädchen sowas gesagt, würde sich Senpai vielleicht noch darüber ärgern. Nachdem sie so lange zusammengelebt haben, stellt Senpai immer geringere Anforderungen an Cupid. Solange sie niemanden verletzt, will er sich nicht in ihre Arbeit einmischen..."
469,Cupid,Zwei Pfeile,"Cupid hat einen Bogen und zwei Arten von Pfeilen, einen goldenen und einen bleiernen. Der goldene Pfeil bestimmt die Liebe, während der bleierne Pfeil den Hass bringt. Sie ist so launenhaft, dass sie manchmal ihre Liebespfeile nach Belieben abschießt. Es ist zu einfach für sie, die Gefühle der Menschen zu manipulieren. ""Du glaubst doch nicht, dass Gefühle heilig sind, oder?"" Ja, die Liebe ist nur eine Illusion, die von ihrem Pfeil und Bogen erzeugt wird. Eine Beziehung, die so leicht produziert wird, kann ebenso einfach zerstört werden... ""Egal wie stark die Liebe ist, kann sie der Kraft meines Pfeils nicht widerstehen!"""
470,Cupid,Was ist Liebe?,"Die Liebesgöttin Cupid ist die größte Subversion des Wortes ""Liebe"". Die Liebenden sind davon überzeugt, dass die Liebe das einzige Licht wird, wenn sie sich verirren. Aber Cupid ist ganz der anderen Meinung. Liebe ist immer etwas mit einem anderen Menschen und niemand kann die kontrollieren. Es ist einfach die größte Torheit der Welt, auf solche Liebe zu vertrauen. Du bist der einzige Mensch, der dich nicht verraten wird. Ein Pfeil kann sowohl auf dich als auch auf jemand anderen abgeschossen werden; Der Mensch kann dich ebenso lieben wie jemand anderen. Die fieberhafte Besessenheit ist nur wegen des Gifts auf dem Pfeil, aber manche Leute heiligen die Symptome des Giftes und sterben schließlich daran."
471,Promethea,Geheimnis,"
[c][f55090]Geboren: [-][/c]2ter April
[c][f55090]Sieht aus wie: [-][/c]26
[c][f55090]Mag nicht: [-][/c]Teufelsfrucht & Skelettkissen
[c][f55090]Mag: [-][/c]Heiligenschein & Amulett"
