id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
14002,노식,"요정들이 모두 당신과 친구가 되고 싶어하는 것 같아요. 얘는 아슈라고 하고, 쟤는 미라... 어? 아무것도 안 보이나요? 이렇게 귀여운데 안됐다…","조심해! 애가 깜짝 놀랐잖아...... 걔는 누구야, 거기 있잖아! 내 친구야!",요정들이 뭔가 고민하는 것 같아요. 인간과 친구가 되고 싶은데 겁이 난다구. 무슨 좋은 생각 있어요?,"저 부르셨어요? 죄송해요, 익숙하지 않아서......인간과 이야기를 하다니, 너무 오랫만이라서요.","주인님, 하고 싶은 말이 있으면 하셔야지 안그럼 평생 후회할 거예요!… 무슨 말인지 모르지만, 정령들이 그렇게 말하고 있어요!","주인님, 계속해서 노력을 하지 않으면 승리하실 수 없을 거예요, 정령들이 말해줬어요~",얘들아- 시간 됐어! 나와~!,"요정들, 힘을 빌려줘!",히카사 요코,"주인님, 제가 이런거 안좋아하는거 아시잖아요......","주인님, 선물 감사해요~",우후~ 정령들도 마음에 드나보네. 주인님은 착하셔~,"저, 저는 정령들을 좋아합니다...... 그 정령들은, 주인님을 좋아합니다...... 그러니까 제가 주인님을 좋아하는 것도 이상한 일은 아니겠죠...?","어서오세요, 주인님!",정령들도 좋아하네요~,"본 적 없는 정령인데, 혹시 길을 잃었나요?",填充,填充,도움이 많이 될 거라고 정령들이 그러시네요~,"응, 이걸로 충분해요.",정령들도 설레하는 거 같아요~,"네, 꽤 좋은 방이네요, 마음에 들어요. 정령들도 좋아할 것 같아요~",정령들이 인사하고 있어요~,미리! 사람이 잠 잘 때 장난을 치면 안 됩니다! 주인님 피곤하실테니 지금은 가만히 있게 해드릴게요.,"요즘 매일 아르바이트 가시잖아요, 주인님. 몸 조심하세요.","보수를 받기에 적당한 노력을 했다면, 주저하지 말고 받아 둡시다.","사악한 낌새를 느끼면 정령들이 말할거에요. 주인님, 조심하세요!",저는 제 할 일을 했을 뿐입니다. 하지만 모두의 도움에는 감사하고 있습니다.,"미안해요, 모두의 기대에 미치지 못했어요.",填充,填充,填充,填充
14003,전풍,"으아 버섯 따다가 헤맸다 미안해요, 나를 집으로 데려가요~ 나? 나는 버섯 요정이야.","버섯 따기! 버섯 사냥! 1,2,3,4,5!…… 어라? 이 버섯, 안빠지네.","우리 밭은 언제나 풍년! 왜냐면 내가 바로 ""전풍""거든!",움직이지마~ 햇빛을 가득히 쐬게 해서 빨리 자라게 하고 싶은데~,버섯은 세상에서 가장 맛있는 음식이라구!,엄마가 말하지 않았어? 예쁜 버섯은 먹으면 안된다고~ 나같은 귀여운 여자애도 먹으면 안된다구?,일하자고 일!!,커져라~,칸노마이,이거......나 필요없어......,헤에~ 이렇게 귀여운 나를 이런 어설픈 선물로 얼버무릴 생각이야?,헤헤~ 내가 좋아하는걸 줄거라고 알고있었어~,맹세했으니까 잘 지켜줘요! 나 계속 보고 있을게!,잘 다녀왔어요?! 재미있는 버섯 찾았는데!,계속 자랄거에요~,누워서 떡먹기죠!,填充,填充,버섯 줄 거야?,이 버섯 우산이 있으면 괜찮아!,버섯을 수확할 때까지 기다려 줄래?,"에구구구구...... 이 방 문고리, 조금 높네......","선배, 구운 버섯은 어때요?",일어나! 선배 일어나! 일어나! 버섯은 태양 아래서는 살 수 없다니까!,선배는 어떤 아르바이트를 하고 있어요?,저 미션 보상 선배님 거 아니에요?,"학원에 대해서는 그다지 잘 모르지만, 숲이 괜찮으면 다행이야!",버섯이라고 얕보면 안 돼!,으.... 못 이기고 말았어……,填充,填充,填充,填充
21001,하후현,"함께 새로운 세상을 찾으러 가지 않을래? 우리가 지금 알고 있는 거나, 생각하고 있는 것들은 정말 사소한 것들이야. 세상은 더 넓고, 우리가 모르는게 많이 있어...... 멋지다고 생각하지 않아?","미지의 땅을 개척하는 것, 그것이 내 인생 최고의 삶의 보람.","탐험이야말로 내 인생이야. 무엇이 기다리고 있을지 모르겠지만, 누군가가 열어주지 않으면 시작하지 않는 거야.","고글, 청바지에 라이더 재킷. 모험자의 기본템이지!",미지한 땅에는 특이한 사람이나 처음보는 것들이 많이 있어! 안 갈 수가 없잖아!,할 수 없는 일에서 도망치기만 하고 있다면 영원히 앞으로 나아갈 수 없을거야.,모험의 시작이네!,폭파 준비!,히노 유미,이런건 필요없어!,선물 고마워~,"오, 재미있는 거구나. 탐험해서 획득한거에요 선배님? 감사해요!","내가 선배를 세계 각지로 데려다 줄게요. 우린 세상의 끝까지 쭉 함께야! 자, 손을 줘요~","본론으로 들어가서, 탐험하러 가지 않을래?",휴식은 자주해야지요!,"정신력, 인내력, 순발력! 탐험가에게 있어서, 모두 빠뜨릴 수 없는 능력이야.",填充,填充,"이제 탐험을 어느정도 해와서, 장비가 너덜너덜해졌어. 새 거 줘!","이것만 있으면, 지금까지 가보지 못했던 장소에 도전할 수 있을 것 같아!",나랑 탐험갈래? 학원에 있는 것보다 훨씬 재미있어요.,"돌아와, 내가 없어도 놀라지 말아줘요. 다시 새로운 탐험에 나섰을 뿐이니까~","네, 선물! 유적에 있던 석판과 마력을 간직한 광석! 소중히 간직해!",어쩔 수 없군.. 내 어깨를 빌려줄께...... 수고했어요 선배님~,"선배, 이제 아르바이트 시간이야!",미션을 달성하면 보상은 잘 받아둬야 해요!,"저번과는 다르지만, 학원에서 또 무슨 일이 일어날 것 같아.",탐험가가 되는데도 그만한 실력이 있어야겠죠?,위험해! 긴급대피!!,填充,填充,填充,填充
21002,정보,아-아 심심해 마음껏 싸울 수 있는 전쟁터는 없을까...  찾을 수 있어?,"아, 예쁘다! 아, 이 쪽 뼈도 멋지다! 동물 뼈일까~ 아니면 사람 뼈일까~?",몸을 단련한다면~ 치고받는게 최고야! 직접 부딪히는 것보다 좋은건 없어!,자기야! 너무 말랐어요! 밥 많이 먹고 있어요!?,그렇게 약한 몸은 내 망치 한번이면 망가진다고~ 내가 단련시켜줄게.,이 한 대로 해결할 수 없는 일은 없어. 있다면 한 대 더 때리지 뭐.,자 싸울 시간이야!,주목!,쿠보타 리사,내 망치를 먹고 싶은건가!,"고마워, 그러니까 싸울래?",선배 최고! 이거 부적으로 잘 간직할게요!,어제 드디어 마룡을 쓰러뜨렸어! 자 이게 그 마룡의 손톱! 이 마룡의 손톱을 우리의 맹세의 증표로 삼는 건 어떨까?,"저기, 사냥 한 탕 어때?",푸핫~ 힘이 솟았어~!,자~ 가자구~쿵!,填充,填充,이게 있으면 어떤 괴물과도 싸울 수 있을 것 같아!,우와~~ 보기에도 대단해 보이는 장비네!,같이 괴물 사냥하러 갈래?,"전리품인데, 여기에 둬도 될까?","어서와, 어서와!","좋아, 내 비밀기지에 데려다 줄게! 해먹도 있다구!",아르바이트 시간 잊지 않았지? 지각은 좋지 않아요~,미션 보상 잊지 마!,학원이 왜이렇게 소란스럽지.. 신종 괴물이라도 나온건가!?,내 망치는 아무도 막을 수 없다구!,윽.... 설마 내 망치가 튕겨나갈줄이야.......,填充,填充,填充,填充
21003,한수,이 세계에도 재미없는 룰이 있니? 히히……속박따위.. 다 부숴버린다구!,음...... 그 이상 나를 건드리면 어떻게 되는지 알려줄까?,음......그 이상 나를 건드리면 어떻게 되는지 알려줄까?,잉? 가는거야? 수업? 뭐야 그거? 재미없는 룰따위를 왜 지키는거야?,"있잖아, 같이 멀리 도망가버리는게 어때? 이런 틀에 박힌 세계, 대체 뭐가 즐겁니?",바깥 세상의 인간들은 수많은 규칙에 묶여있어...... 감옥에서 잡혀있던 나와 다를 바 없잖아.,흐흐흐...... 망치고 싶은 애가 또 하나......,히히히히~,스기야마 리호,후후...... 선물을 보냈다고? 나한테 죽고싶은거야~?,선물 감상? 선물은 받겠지만 받는다고 질문에 답해야 할 의무는 없어!,흐흐흐...... 납득이 됐지? 그럼 이 재미없는 규칙으로 가득찬 세계에서 도망치자~,"이런 계약에 얽매이는건 기분이 나쁘지만, 당신이라면 뭐, 받아주겠어요~","어머, 또 왔어?","이런거 먹는다고 의미는 없어. 이게 있는 한, 어디에도 갈 수 없지~",흥흥...... 자유로워지면 여기 있는 것 전부 부수고 말거야!,填充,填充,이런 장비 받을 때마다 저 스트레이트 재킷이 그리워지더라구~,"이런걸 주고, 내가 학원을 망가뜨리는게 걱정되지 않니?",혼란의 중심이야말로 내가 있는 곳!,오늘부터 여기가 내 아지트야!,야! 방해하지 마!,"무슨 생각을 하냐고요? 학원 건물을 폭파하는 것은 언제가 좋을지 생각하고 있었어요, 히히!",아르바이트 시간 아니야?,"잠깐, 미션 보상은? 내가 알려줄게요~","학원도 꽤 떠들썩해졌는걸! 하지만, 아직 시작이야. 이런건 소동이라고 할만한 것도 아니야!",질서있는 것일수록 의외로 어이없게 무너져버리지! 흐흐흐흐흐.....,칫…… 도망칠 수 있을 것 같지 않은데~,填充,填充,填充,填充
21004,조방,내 주인님이 되고 싶다고? 남자 주제에? 농담도 참. 조금이라도 이상한 짓 하면...... 그 순간 바로 죽음 뿐이니까.,남자는 다 쓰레기야! 전부! 예외는 없어!,몸을 지키는데 남자의 호위따위는 믿을 수 없지. 역시 방범 버저군!,너 스토커야? 나 따라다니는 거야? 하...... 위험한 싹은 애초에 잘라둬야지......,내가 싫어하는 물건은…… 너 같은 기분 나쁜 눈을 가진 똥 같은 놈이야!,건전지를 갈아야 해. 이게 없으면 괴짜들이 망신을 주니까.,"망할 자식, 어떻게 요리할까?",해파리 분사~,히로타 유미,"이거 뭐야, 싫어!",에휴 일단 받아둘게,"헤에~ 나쁘지 않네, 고마워~","누가 너따위...... 앗! 기, 기다려요!......약속할게요......","또 왔네, 이 변태!",얼른 경험치 드링크를 줘! 짜릿하게!,못난 사람도 언젠가 쓸모가 있지~,填充,填充,하아? 무슨 뜻이야? 이걸로 나를 매수하려는 거야?,옷을 놓으면 나가! 훔쳐보면 용서 안 해!,"나한테 이런 옷을 입히려고 하다니, 이 변태!","잠깐, 방에 데리고 들어가서 뭐하려고!? 나 스탠건 있다!",아! 갑자기 뒤에 서지 말아줄래!? 스턴건 있다고!,"흥, 이러고 있으면 귀여울텐데...... 내 변태씨~",빨랑빨랑 알바하러 가! 이제 가라니까!,미션 보상 받았으면 얼른 꺼져! 당!장!,네? 학원? 몰라요. 혼자서 조사하세요!,"흥, 이걸로 전기총의 위력을 뼈저리게 깨달았어!","칫, 실패했어……",填充,填充,填充,填充
22001,마량,저기...... 나의 전속모델이 되어줄 수 있나요? 주인님의 최고의 순간을 그림으로 만들겠습니다!,이 한 글자 한 글자가 세계를 만드는거야.,"이 그림 좀 봐.내 꿈 속이야, 예쁘지?",그림 물감이 없어져 버렸네. 주인님 같이 쇼핑가서 사주시면 안될까요? 좋은 화방 소개시켜 줄께요~,"붓을 움직이면 원하는 물건을 만들어 낼 수 있어. 이거 왠지, 하나님 같지 않니?",움직이지마 초상화 그려줄게~,그림 그려줄게,함께 그림을 그려요!,나카무라 사쿠라,이런 일들 때문에 방해 하지마~,"응, 고마워. 이번에 그릴 그림 소재로 해도 될까?",고마워~ 이러면 더 잘 그림을 그릴 수 있을거야!,"있잖아, 이거 봐. 웨딩 드레스의 나를. 공주님을 안고 있는 주인님의 그림. 이게 현실이 된다면....",주인님~ 어서 오세요~,"하나씩, 하나씩, 진실에 가까워 지자~!",그림을 잘 그려서 감수성도 많이 높아졌다고나 할까~,填充,填充,이거 입고 그림 그리는 것도 어떻게 보면 도전이네!,"이거 입었으면 좋겠어? 아, 아니면 그려주길 원하니?",스케치 시간이네~,안녕! 그럼 나는 그림 그리고 있을게~,"잠깐만, 곧 다 그릴 테니까~",그림을 그리다 보면 평소에 보이지 않는 것까지 보여. 주인님도 해보면 알거야!,"주인님, 아르바이트 시간이야.","주인님 미션 보상, 돌아갈때 잊지마요!",학원이 평소랑 좀 다른 것 같아.무슨 일이 일어난 것 같기도 하고~,좋은 승부였다! 나는 여러분의 멋진 모습을 모두 그려낼 거예요!,사람이란 왜 싸우는 걸까……,填充,填充,填充,填充
22002,방회,사는 의의란 임무를 수행하는 것 뿐. 어떤 대상이든 이겨봅시다.,너무 많은 인연은 사람을 헷갈리게 해. 그래서 모든 관계를 끊을거야!,두 눈은 이미 감겼어. 나의 존재는 어둠 속에서 밖에 의미가 없는걸.,"내가 가는 길에 미래는 없지만, 애초에 나에게는 필요가 없는 것들이야.","힘이 없으면, 아무것도 이룰 수 없는 거야.",당신의 빛은 너무 강해. 내가 가질 수 없는 강한 빛..,"임무 내용 승낙, 실행.",이게 바로 내 힘이다!,니시카와 마이,"이거, 도움이 안 돼......",선물을 받는 것도 미션? 알았어.,"그럴 리가 없는데, 이 선물로 당신의 마음을 눈치챘어...... 고마워~","나같은 사람이라도 좋아?...... 알았어, 이제 빛으로부터 도망치지만 말고, 마주 봐.","돌아왔군요, 선배.",매일매일 강함을 쌓아 올려야해!,이로써 더 위험한 임무에도 도전할 수 있을 것 같군!,填充,填充,이 장비의 성능을 최대한 끌어낼게~,어떤 임무에도 대응할 수 있도록 모든 장비를 취급할 수 있어야 해요!,"방회, 출바알~",당신다운 방 말이에요~,"미션은 잘 수행했어? 그래, 그럼 다행이고. 그럼 다음 미션으로 고고!",가끔은 쉬는 것도 중요해. 아프지 말아요~,알바할 시간이에요. 지각은 좋지 않아요~,미션 보상 잊지 말아요. 안 받으면 아까우니까~,"새로운 사건, 먼저 정찰하러 갈게요~",가벼운 임무네~,그리고 조금 더... 다시 한 번 기회를...,填充,填充,填充,填充
22003,황개,"아 주인님, 좋아해요, 어쩔 수 없이, 좋아하는 거예요...! 아~ 어떻게 되버릴 것만 같아..!","주인님, 사랑을, 사랑을 주세요!","주인님, 저 착하잖아요. 보상 좀 주세요~!!","아, 이 얼마나 감미로운 비명인가~","고통을 느낄 때마다 생각해요. 나 아직 살아 있는거구나, 라고.",이 아픔을 사랑해요!더! 더! 더!,"그 채찍, 마음껏 다뤄주세요!",사랑을 느끼게 해줘요~,코우야마 유키,"일부러 내가 싫어하는 물건을 주다니, 주인님 정말!","선물이라니, 사실은 필요없는데~","와, 나한테 주는 선물인가요? 또 뭔가 새로운 플레이를 생각해 냈군요, 주인님!",주인님의 '반려 동물'이 될 수 있다니 영광입니다. 저를 항상 「애용」해 주세요!,기다리다 지쳐버렸어요. 주인님~,"더오~ 더 주세요, 주인님!","어, 거기! 더 세게요, 주인님!",填充,填充,이런걸 사용하시나요? 좀 더 자극적인 걸로 해요~,앗...... 이거말야! 크고 딱딱해서..... 정말 좋아합니다~,모두 주인님의 명령대로.,여기서 기다리고 있을게요. 와~,"늦었어요, 주인님!",방치 플레이라고 하는 거죠? 후후......,아르바이트에요? 그전에 한번 더 절 귀여워해 주세요~,"주인님 미션 보보상, 잊지 말고 가져가세요~","학원에서 일어났다는 새로운 사건, 조금은 자극적인 것이면 좋겠는데... 이런, 벌써 기대되는걸~",으윽! 더 세게 해!,자... 자극이 너무 강해서 기절할 것 같아요~,填充,填充,填充,填充
22004,메이미,와우! 너 나 잡으러 온거야? 하지만 쉽게 잡히진 않을걸~,도둑질은 매일의 일과야~이것도 요괴로서 해야하는 일이라구!,주인님 말야~ 요즘 돈을 쓰실 일이 없다면 제가 기꺼이 받아갈께요~,"일주일치 생활비, 가져갈게요~","아, 주인님의 저 선반? 집에 두면 걸리적 거려서 팔았어요.","하~! 당신의 마음 받을게요! 어, 안된다고요? 그렇게 말해도 난 상관 없어요~","소중한 물건, 훔치게 해줘!",흐응~ 안보이지?,히노 유미,나 이런거 필요없어~,"헤에 선물? 서프라이즈네, 땡큐!",이런거 받으면 거절할 수가 없지~ 그렇게 내 마음을 가지고 싶어?,"오는 길에 꽃다발이 있어서, 우리들 의식에 어울리는 것 같아서...... 알았어. 끝나고 올게! 빨리 시작해!","어이쿠, 어서 오너라. 아직 아무것도 훔치지 않았다구!",경험치 드링크? 내가 손에 들고 있는 이걸 말하는 거야?,갖고 싶었는데 어느새 손안에 있네~,填充,填充,어떤 장비든 상관없어. 갖고 싶으면 알아서 훔쳐올 테니까!,후배의 팬티를 입는다는건 겉보기에는 좀 그래도 그만둘 수는 없어! 주인님이라면 무슨 말인지 알겠죠~?,"자, 오늘은 무엇을 손에 넣어볼까나~","그런데, 주인님 방에는 뭔가 좋은 물건이 있을까?",꺄앗!왜 갑자기 돌아온거야! 알겠어... 그냥 이거 다시 갖다놔야지……,"빨리 일어나요! 계속 그냥 자면, 주인님 도둑질 해버릴거야!",아르바이트 잊지마. 가끔은 나가서 일도 해야지!,"주인님, 빨리 미션 보상을 받으세요, 아니면 제가 가져갑니다~","오늘 학원 산책하다가 굉장한 걸 본 것 같은데. 이 느낌이라면, 십중팔구 무슨 일이 일어날 것만 같은데, 가서 보지 않을래요?",아자! 겟!,붙잡혀 버렸어……,填充,填充,填充,填充
23001,장보,"내 요요, 방전도 되는 거야. 멋있지?","저기, 주인님. 새롭게 발명한 요요 써보게 도와주세요!",이것이 나의 승리 포즈! 멋있지? 아하하 나 너무 멋있어!,"아, 손을 베어버렸다......아프다......",아 또 고장 났어! 그렇다면 자동 요요라도 만들까?,"언니들의 무기라니 대단하다, 하지만 나라면 더 멋있게 개조할 수 있을텐데.",경기 시작이야!,프리스타일!,나카에 미츠키,이봐! 내 연습 방해하지마!,아~ 고마워.,"와우, 뭐야 이거 너무 멋있어! 이런 멋진 것들을 선물해줘서 고마워~","응, 당연히 되지. 대신 너도 나한테 해줘야해. 나에게 그 새롭고 멋진 속임수를 가르쳐 줘!",잘가. 기술 가르쳐주기로 한 약속 기억나?,몰라봤죠? 내 요요 솜씨!,요요 자체에 한계가 있다면 새로운 기술에 도전할 수 밖에 없어! 그렇죠?,填充,填充,이 끈은 튼튼하구나!,기회가 된다면 양손 기술에도 도전해보고 싶어!,몇 분 연습하게 해주세요.,천장이 너무 낮은 거 아니야? 요요가 안 되잖아!,"잠깐만, 머리가 잘 안 돼! 이런 못생긴 모습을 선배한테 보일 수는 없어!","어라? 자버렸어? 후후, 그렇다면 지금 요요 연습해서 일어나면 놀래켜줘야지~",아르바이트? 빨리 돌아와서 기술 계속 가르쳐 줘!,나라면 교실에 가는 김에 보상도 받아 오겠지만 말이야.,"내 요요는 퍼포먼스에만 있는 게 아니라, 적을 혼내주는 데도 쓸 수 있다구!",멋있지!,"미안, 끈이 엉켜버렸어……",填充,填充,填充,填充
23002,장량,네네~ 천재 학생 장량 도착~! 좀 덥네~ 나 아이스크림 좀 사주면 안돼?,그럼 썬더 아이스 어떠세요? 왜 썬더냐고? 아휴 그런 것까지 신경 쓰지마요~,나쁜 사람에게는 많은 플랜을 준비하고 있습니다!,"이런식으로, 천천히 천천히 마찰을 일으키겠죠. 그리고 ...... 번개!",아~ 온화한 날씨만 계속 되니까 우울하구나. 뇌우가 그리워~,아~ 너무 한가해~! 번개를 부를 수 있는 기계라도 만들어 버릴까 봐.,천둥이야 말로 최강이야!,지구를 뒤흔들거야!,타나카 타카코,응 이거 별로네……,선물 고마워~,이거 너무 좋아~,도구는 만든 사람의 아이같은 거야. 당신도 여기까지 도와줬으니까 어느정도 저 아이들의 부모라고 해도 되겠지. 그러니까 앞으로 더 많은 아이들을.... 만들어 줄까?,"어서와, 거기 있는 부품은 손대지 말아요~",음료는 차가운 것만 마셔요~,나를 훑는다면 따끔한 맛을 보게 될거야!,填充,填充,날씨 컨트롤러 완성!,방호복? 장치에 영향이 없었으면 좋겠는데.,"글쎄...... 오늘은, 이 장치로 나쁜 놈을 혼내주려고!","안심해, 폭발은 안 한 다니까.",봐봐 빨리! 새 장치를 보여줄게!,이 부품을 만들기 위해서는 어떤 소재가 좋을까? 선배 일어나면 물어봐야지.,저번에 말했던 아르바이트가 오늘이었나?,"언제나 절 챙겨준 보답으로 미션 보상을 받아 두었는데, 필요없어요?","응, 전격 장치는 아직 완전하다는 느낌은 아니야. 그래도 평소보다는 기분이 좋아. 저쪽에 적이 있으니 딱 안성맞춤이네, 시험해볼까!","후우, 이걸로 한 건은 마무리된 건가? 빨리 들어가서 시원한 음료수라도 한잔 합시다!",전기가 통하지 않는 소재라니!,填充,填充,填充,填充
23003,사스케,"비켜, 방해하지마! 그렇지 않으면....",둔갑술이야말로 최강! 이것은 누가 뭐래도 사실이다!,나에게 명령하지마...... 이 세상에 미련이 없다면 별개지만 말이야.,"흥! 자기도 믿지 못하는 인간을, 왜 구해야 하지?",닌자에게 '도망'이라는 두 글자는 없다. 그저 계속 싸울 뿐!,죽기 싫으면 내 눈앞에서 사라져.,이번에는 누구를 제거해 볼까나?,나의 비밀 기술을 보여주지!,모리가나 리카,진정한 닌자는 꾸미지 않지.,흥~ 누가 나한테 죽고 싶은 건가?,"진정한 닌자냐...... 너의 선물은 거절할 수 없어, 고마워.",원한다면 앞으로 내가 가진 둔갑술은 네 놈한테만 쓰리라.,무사하셨군요~,둔갑술을 위해서야!,새로운 둔갑술을 터득했어. 한판 할까?,填充,填充,이런 것을 장비라고 할 수 있을까요?,장비에 너무 의지하면 만약의 경우에 정작 움직일 수 없게 된다!,도전하는 상대를 잘못 골랐다고 뼈저리게 느끼게 해주자!,오늘 밤은 이제 쉬기로 하자. 인술은 하루 아침에 습득할 수 있을 만큼 간단한 것이 아니야.,"딱 좋아, 은신술을 시험해 보는거라고 할까. 그녀석이 눈치채지 못하게......","여기서 자는 건 너무 무방비 상태인거 아냐? 나를 믿어 주고 있는 것인지도 모르지만, 이건 역시.......",우리 인구는 하루하루 역할에 힘써 겨우 구색을 갖춘 것들이다. 맡은 일에 힘쓰는 것의 어려움과 중요함은 이해해요!,"미션 보상까지 일일히 알려줘야 하다니, 정말.......",교실에서 소란이 일어났다. 당장 가자. 새로운 둔갑술을 시도할 둘도 없는 기회다!,최강의 공격력!,후퇴는 다음에 더 좋은 공격을 위한 것이지.,填充,填充,填充,填充
23004,사마가,"하 내 본체를 찾아낼 수 있다니, 내 영술이 아직 수행이 필요한가 보구나.",나한테…… 말하지마……,"나를 집어삼킨 저주가 나에게 힘이 된다니, 신기하네.","또 그림자가...... 나를 감고 있어...... 부탁이야, 도와줘....","단련을 게을리 하면, 언젠가 그림자를 완전히 조종할 수 없을지도 몰라.",난 사막의 암살자! 나랑 얘기하는게 무섭지 않아!?,혼자서 충분해......,그림자!,모리 나나코,어쎄씬에게는 불필요해!,나한테 선물? 진심이야?,......거절할 수 없는 물건말이야...... 그럼 조금 더 있어줄게~,선배는 처음 만났을 때부터 내게 희망과 행복을 가져다 주는 태양이었어요. 물론 앞으로도 영원히......,오늘도 들켜버렸어~,그림자가 또 짙어졌어.,그림자는 모두 내 지배 아래 있어.,填充,填充,이 칼날을 보면 모든 적이 겁에 질리겠죠!,그림자도 모두 지워주지는 않아. 그래서 자신에게 맞는 장비를 선택하는 것이 중요해.,오늘은 흐리니까 내 힘이 충분히 발휘될거야...,이 방에... 그네를 달아도 될까......?,그림자 밟기 할까?,"선배랑 지내게 되서 깨달은 게 있어. 혼자일 때에 느끼고 있던 이 감정은, ""외롭다""라는 기분이었다는걸...",알람이 울렸어. 알바할 시간이에요~,"자객으로서 말하자면, 보상을 받는 것이 가장 중요해요.","위험한 일이 있을지도 모르니, 내가 먼저 가서 정찰하고 올게...... 기다려 줘!",자기 그림자의 어둠속에 영원히 갇혀라!,"젠장, 마침 점심 시간이군……",填充,填充,填充,填充
24001,공손찬,"새들이 말해줬는데, 내가 자유를 찾는데, 너라면 힘이 되어줄 수 있지 않을까라고. 같이 가도 될까?","언젠가 꼭, 새처럼 하늘에서 날갯짓하고 싶어요!",이 까마귀는 어렸을 때부터 같이 자란 동료야. 만져볼래 ?,"넓은 하늘은 자유의 상징, 나도 날갯짓을 하고 싶어. 진정한 자유를 위해.",너도 날고 싶니? 누구에게도 얽매이지 않는 하늘로 말야.,날지 못하는 내가 날 수 있는 새들을 훈련시킨다는 게 이상하지.,안 놓칠거야!,교란 시켜!,오카다 에이미,너…… 다음에도 이걸 가져오면…… 상대 안해줄거야!,선물 고마워~,나를 많이 배려해줘서 기뻐!~,"내가 선택한 길 끝에 어떤 것이 기다리고 있든, 당신하고라면 두렵지 않아요.",새들도 당신을 환영하고 있어요~,모두 빨리 무럭무럭 자라렴~,"스스로 하늘을 날 수 없다면, 이 아이들에게 그 꿈을 맡기는 것도 괜찮은 선택... 그렇죠?",填充,填充,이 아이들에게도 같은 장비를 준비해줄 수 있나요?,이걸로 걱정없어요.,당신들의 힘을 느끼고 알게 해주세요~,이 방 창문 좀 더 크게 해줄 수 없을까? 얘네들 출입하는데 불편할 것 같아서.,"이것봐, 이 아이들도 너를 환영하는 것 같아~","까마귀야, 선배 머리 찌르지마. 잠들어버린 거라면 가만히 놔둬.",이 아이들의 힘이 좀 더 강하다면 아르바이트에 데려갈 수 있었을지도 모르는데.,얘들이 아직 오늘 미션 보상을 못 받았다고 말하고 있는걸요.,"선배, 이 아이들이 숲에서 이상한 사람 그림자를 봤다고...... 확인하러 갈게요!",나는 아무것도 하지 않았어. 모두 덕분이야.,날씨가 이상해졌군. 어서 돌아가서 철수해~,填充,填充,填充,填充
